recall,f1-score,kappa,precision,last_recall,last_f1-score,last_kappa,last_precision,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift
0.32,0.32,0.2444444444444443,0.32,0.21,0.21,0.1222222222222221,0.21,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.38364393916000444,0.43736974271140155,0.38364393916000444,0.43736974271140155,0.38364393916000444,0.43736974271140155,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711,0.44527954001014386,0.4936327653082711
0.26,0.26,0.177777777777778,0.26,0.24,0.24,0.1555555555555556,0.24,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.2390288367035665,0.29287924569054186,0.2390288367035665,0.29287924569054186,0.2390288367035665,0.29287924569054186,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054,0.3151259507507773,0.36359132080017054
0.22,0.22,0.1333333333333332,0.22,0.28,0.28,0.2000000000000003,0.28,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.24538174496199835,0.329052590149175,0.24538174496199835,0.329052590149175,0.24538174496199835,0.329052590149175,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918,0.3208435681097022,0.3961473309639918
0.2,0.2,0.1111111111111112,0.2,0.34,0.34,0.2666666666666667,0.34,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.2294978553814947,0.35369588725031736,0.2294978553814947,0.35369588725031736,0.2294978553814947,0.35369588725031736,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803,0.3065480665413792,0.41832629736765803
0.2,0.2,0.1111111111111112,0.2,0.39,0.39,0.3222222222222219,0.39,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.2537626795941794,0.3120402855526577,0.2537626795941794,0.3120402855526577,0.2537626795941794,0.3120402855526577,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982,0.32838640872932556,0.3808362555658982
0.2,0.2,0.1111111111111109,0.2,0.49,0.49,0.4333333333333333,0.49,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.18073521151916705,0.27893671614089877,0.18073521151916705,0.27893671614089877,0.18073521151916705,0.27893671614089877,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733,0.2626616872490624,0.3510430420852733
0.2,0.2,0.1111111111111111,0.2,0.58,0.58,0.5333333333333334,0.58,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.15446994227349198,0.20422530883564463,0.15446994227349198,0.20422530883564463,0.15446994227349198,0.20422530883564463,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238,0.23902294492832613,0.2838027741333238
0.2,0.2,0.1111111111111111,0.2,0.67,0.67,0.6333333333333333,0.67,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.15928656081853426,0.19346518928694934,0.15928656081853426,0.19346518928694934,0.15928656081853426,0.19346518928694934,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377,0.24335790244483615,0.2741186657217377
0.2,0.2,0.1111111111111111,0.2,0.77,0.77,0.7444444444444445,0.77,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.17711829736033133,0.18153004234962775,0.17711829736033133,0.18153004234962775,0.17711829736033133,0.18153004234962775,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352,0.25940646541948875,0.263377033410352
0.2,0.2,0.1111111111111111,0.2,0.8,0.8,0.7777777777777777,0.8,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.15612309351959533,0.1491060347286922,0.15612309351959533,0.1491060347286922,0.15612309351959533,0.1491060347286922,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232,0.24051078107417986,0.23419542672306232
0.2,0.2,0.1111111111111111,0.2,0.75,0.75,0.7222222222222223,0.75,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.1348577053713097,0.12202669908470677,0.1348577053713097,0.12202669908470677,0.1348577053713097,0.12202669908470677,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164,0.22137193214943066,0.20982402473729164
0.2,0.2,0.1111111111111111,0.2,0.63,0.63,0.5888888888888889,0.63,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.13682940575664487,0.14022384680968916,0.13682940575664487,0.14022384680968916,0.13682940575664487,0.14022384680968916,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932,0.2231464620748776,0.22620145755665932
0.2,0.2,0.1111111111111109,0.2,0.52,0.52,0.4666666666666668,0.52,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.13464559785586316,0.14382063515314186,0.13464559785586316,0.14382063515314186,0.13464559785586316,0.14382063515314186,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892,0.22118103509515388,0.22943856725760892
0.18,0.18,0.0888888888888885,0.18,0.49,0.49,0.4333333333333333,0.49,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.12398451016590219,0.15709279574258242,0.12398451016590219,0.15709279574258242,0.12398451016590219,0.15709279574258242,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293,0.21158605625357044,0.241383512927293
0.18,0.18,0.0888888888888891,0.18,0.46,0.46,0.4,0.46,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.12960475230982385,0.1727579105725245,0.12960475230982385,0.1727579105725245,0.12960475230982385,0.1727579105725245,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638,0.216644274099476,0.2554821145919638
0.18,0.18,0.0888888888888889,0.18,0.44,0.44,0.3777777777777777,0.44,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.12542790127202175,0.17496584723381906,0.12542790127202175,0.17496584723381906,0.12542790127202175,0.17496584723381906,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075,0.21288510920356582,0.2574692582445075
0.21,0.21,0.1222222222222221,0.21,0.37,0.37,0.2999999999999999,0.37,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.13013099260270827,0.19051515833090366,0.13013099260270827,0.19051515833090366,0.13013099260270827,0.19051515833090366,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062,0.21711789182802502,0.2714636385673062
0.23,0.23,0.1444444444444446,0.23,0.32,0.32,0.2444444444444443,0.32,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.16823319957910718,0.1433005681005692,0.16823319957910718,0.1433005681005692,0.16823319957910718,0.1433005681005692,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673,0.2514098795436009,0.22897050862479673
0.22,0.22,0.1333333333333333,0.22,0.26,0.26,0.177777777777778,0.26,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.17879162805940935,0.12478584345296356,0.17879162805940935,0.12478584345296356,0.17879162805940935,0.12478584345296356,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959,0.2609124647099181,0.2123072580715959
0.21,0.21,0.1222222222222221,0.21,0.22,0.22,0.1333333333333332,0.22,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.13417915631945465,0.14745450579618638,0.13417915631945465,0.14745450579618638,0.13417915631945465,0.14745450579618638,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826,0.22076124055894747,0.2327090568964826
0.2,0.2,0.1111111111111109,0.2,0.2,0.2,0.1111111111111112,0.2,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.13307052967403202,0.15335800305222938,0.13307052967403202,0.15335800305222938,0.13307052967403202,0.15335800305222938,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928,0.21976347672851188,0.23802220486051928
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111112,0.2,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.04803652040710625,0.08479247798145859,0.04803652040710625,0.08479247798145859,0.04803652040710625,0.08479247798145859,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355,0.14323286839989396,0.17631323218549355
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111109,0.2,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.09543388904098016,0.09996616131463462,0.09543388904098016,0.09996616131463462,0.09543388904098016,0.09996616131463462,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628,0.18589050054524184,0.18996954775804628
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.09965536394766532,0.10313743146473164,0.09965536394766532,0.10313743146473164,0.09965536394766532,0.10313743146473164,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693,0.1896898278007225,0.1928236910274693
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.1363150417961593,0.15149163613728112,0.1363150417961593,0.15149163613728112,0.1363150417961593,0.15149163613728112,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867,0.22268353877607103,0.23634247549167867
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.12318489915413287,0.19380613992679763,0.12318489915413287,0.19380613992679763,0.12318489915413287,0.19380613992679763,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074,0.2108664098513107,0.2744255289252074
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.12318489915413287,0.1935093935622269,0.12318489915413287,0.1935093935622269,0.12318489915413287,0.1935093935622269,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145,0.2108664098513107,0.27415845701599145
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.11014241521545719,0.19732549894092066,0.11014241521545719,0.19732549894092066,0.11014241521545719,0.19732549894092066,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324,0.1991281739597814,0.27759295180142324
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.10695189170736287,0.1773691431806277,0.10695189170736287,0.1773691431806277,0.10695189170736287,0.1773691431806277,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242,0.19625670269311105,0.2596322297138242
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111109,0.2,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.11681640474194653,0.11830905973505985,0.11681640474194653,0.11830905973505985,0.11681640474194653,0.11830905973505985,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494,0.2051347645881013,0.20647815445369494
0.2,0.2,0.1111111111111109,0.2,0.18,0.18,0.0888888888888885,0.18,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.11356774873435749,0.11660444626574445,0.11356774873435749,0.11660444626574445,0.11356774873435749,0.11660444626574445,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134,0.20221097425436502,0.20494400293962134
0.2,0.2,0.1111111111111109,0.2,0.18,0.18,0.0888888888888891,0.18,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.11418416706775003,0.15231587475913386,0.11418416706775003,0.15231587475913386,0.11418416706775003,0.15231587475913386,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976,0.20276575070529898,0.23708428723285976
0.2,0.2,0.1111111111111109,0.2,0.18,0.18,0.0888888888888889,0.18,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.1203508563902062,0.11950144333797057,0.1203508563902062,0.11950144333797057,0.1203508563902062,0.11950144333797057,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559,0.2083157710914795,0.2075513005295559
0.2,0.2,0.1111111111111111,0.2,0.21,0.21,0.1222222222222221,0.21,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.12183918352202137,0.1339142282910921,0.12183918352202137,0.1339142282910921,0.12183918352202137,0.1339142282910921,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534,0.20965526554426242,0.22052280694649534
0.2,0.2,0.1111111111111112,0.2,0.23,0.23,0.1444444444444446,0.23,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.1280841476462602,0.09919287786908305,0.1280841476462602,0.09919287786908305,0.1280841476462602,0.09919287786908305,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683,0.21527573340716163,0.18927359130853683
0.2,0.2,0.1111111111111111,0.2,0.22,0.22,0.1333333333333333,0.22,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.1250955442834948,0.1342046238452788,0.1250955442834948,0.1342046238452788,0.1250955442834948,0.1342046238452788,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766,0.21258599048541846,0.22078416281787766
0.2,0.2,0.1111111111111111,0.2,0.21,0.21,0.1222222222222221,0.21,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.13243292462044373,0.15706807040251758,0.13243292462044373,0.15706807040251758,0.13243292462044373,0.15706807040251758,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119,0.21918963280721013,0.24136126525447119
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111109,0.2,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.1140791452766616,0.11496580713710988,0.1140791452766616,0.11496580713710988,0.1140791452766616,0.11496580713710988,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968,0.20267122995941786,0.20346922646763968
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.1003812176622708,0.10485312913758635,0.1003812176622708,0.10485312913758635,0.1003812176622708,0.10485312913758635,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704,0.19034309626201404,0.19436781663094704
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.11522682325306007,0.09452202085726018,0.11522682325306007,0.09452202085726018,0.11522682325306007,0.09452202085726018,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569,0.20370414169311138,0.1850698189505569
0.2,0.2,0.1111111111111112,0.2,0.2,0.2,0.1111111111111111,0.2,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.14431559655207052,0.11625800947623312,0.14431559655207052,0.11625800947623312,0.14431559655207052,0.11625800947623312,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643,0.22988404022469217,0.20463221027949643
0.2,0.2,0.1111111111111113,0.2,0.2,0.2,0.1111111111111111,0.2,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.13931590801115287,0.11386739144742417,0.13931590801115287,0.11386739144742417,0.13931590801115287,0.11386739144742417,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963,0.2253843199698429,0.20248065398268963
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.10457961210301399,0.07584269985075513,0.10457961210301399,0.07584269985075513,0.10457961210301399,0.07584269985075513,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945,0.19412165261951222,0.16825843208299945
0.21,0.21,0.1222222222222221,0.21,0.2,0.2,0.1111111111111111,0.2,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.05558028698895961,0.017486123444583068,0.05558028698895961,0.017486123444583068,0.05558028698895961,0.017486123444583068,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521,0.15002225779598433,0.1157375118947521
0.18,0.18,0.0888888888888888,0.18,0.2,0.2,0.1111111111111111,0.2,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.03082063947167948,-0.0029106971516164124,0.03082063947167948,-0.0029106971516164124,0.03082063947167948,-0.0029106971516164124,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698,0.1277385735725135,0.09738037089864698
0.15,0.15,0.0555555555555555,0.15,0.2,0.2,0.1111111111111111,0.2,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.031441588519874226,-0.015667547256829367,0.031441588519874226,-0.015667547256829367,0.031441588519874226,-0.015667547256829367,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393,0.12829742843747519,0.08589920590347393
0.13,0.13,0.0333333333333332,0.13,0.2,0.2,0.1111111111111111,0.2,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.04168143067596639,-0.01101920748189155,0.04168143067596639,-0.01101920748189155,0.04168143067596639,-0.01101920748189155,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181,0.13751328729779547,0.09008271241284181
0.14,0.14,0.0444444444444442,0.14,0.2,0.2,0.1111111111111109,0.2,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.008019711391630954,0.022547892251769792,0.008019711391630954,0.022547892251769792,0.008019711391630954,0.022547892251769792,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562,0.10721773841990317,0.12029310223488562
0.17,0.17,0.0777777777777776,0.17,0.2,0.2,0.1111111111111109,0.2,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.0011218846937170995,0.019947024120755552,0.0011218846937170995,0.019947024120755552,0.0011218846937170995,0.019947024120755552,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913,0.10100969387615186,0.11795231987780913
0.2,0.2,0.1111111111111108,0.2,0.2,0.2,0.1111111111111109,0.2,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,-0.004549835007089843,0.0610829997023631,-0.004549835007089843,0.0610829997023631,-0.004549835007089843,0.0610829997023631,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353,0.09590514702952174,0.15497469778288353
0.2,0.2,0.1111111111111113,0.2,0.2,0.2,0.1111111111111111,0.2,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.05819782548524607,0.05503153492758152,0.05819782548524607,0.05503153492758152,0.05819782548524607,0.05503153492758152,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396,0.1523780423291121,0.14952837947908396
0.17,0.17,0.077777777777778,0.17,0.2,0.2,0.1111111111111112,0.2,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.03651037771031935,0.07212067000717105,0.03651037771031935,0.07212067000717105,0.03651037771031935,0.07212067000717105,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556,0.13285933730433216,0.16490859977631556
