f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.065,0.065,0.065,0.0226055141774467,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.024390243902439,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0258133416686201,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0259402021043856,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0273238331808081,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0198889555040012,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0259909370279703,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0207313261798103,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0168906552319197,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0351014447399991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0361571324372199,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.08,0.08,0.0413670938835052,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.08,0.08,0.0387378209649192,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0343459651320597,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0307704332873036,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0258640898080381,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0281623909295155,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0295567787545977,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0258133416686201,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0258640898080378,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0329578421891744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0348497495826377,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0310228959912479,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0363830507591739,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0225288798285505,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0189683512928224,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.055,0.055,0.0154455239236317,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0258133416686201,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.085,0.085,0.0440619531433645,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0338668825234352,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0309724139727525,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0309471709909346,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0334378265412748,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.085,0.085,0.0445111604229213,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0310481350281308,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.055,0.055,0.0155224502552349,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05,0.05,0.0072107848260005,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.055,0.055,0.0131836574859679,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0309219266939329,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0362575536570117,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.085,0.085,0.0440369847986209,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.095,0.095,0.0548549646223336,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.09,0.09,0.0516882034180907,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.085,0.085,0.0465770553297907,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.095,0.095,0.0543364681295714,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.085,0.085,0.0449848658803881,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.07,0.0309471709909344,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.075,0.075,0.0360566902876199,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0177381854280413,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.06,0.0186867105125795,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0254833498358435,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.045,0.045,0.045,0.0047158750423388,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05,0.05,0.0075737790545833,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.055,0.055,0.0135956786096393,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065,0.065,0.065,0.0253309704993225,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.09,0.09,0.0515646577555436,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.115,0.115,0.115,0.0768267876701611,0.09,0.09,0.09,0.0515646577555436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.11,0.0720950841891256,0.09,0.09,0.09,0.0515646577555436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.11,0.0709812108559498,0.09,0.09,0.09,0.0515646577555436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.11,0.0700347430840365,0.09,0.09,0.09,0.0515646577555436,0.10695206881958028,0.09979180854277485,0.1060997765928825,0.10318019363914321,0.1061168928028453,0.10394878640900307,0.0682027585006037,0.06638055566555022
0.1,0.1,0.1,0.0615713466451175,0.09,0.09,0.09,0.0515646577555436,0.10563632748195947,0.09979180854277485,0.10636489731669581,0.10326409566351447,0.10646133782725814,0.10406545471505868,0.06490491727141041,0.06556480682617546
0.085,0.085,0.085,0.0464528567334495,0.09,0.09,0.09,0.0515646577555436,0.0959555076172263,0.08141964779691181,0.0969792389726592,0.08130104146479775,0.09796464106638456,0.08168997313346128,0.05430148122176636,0.04219924928512227
0.06,0.06,0.06,0.0182511292723047,0.09,0.09,0.09,0.0515646577555436,0.08111214084447074,0.07275803208469465,0.08167225069588568,0.07251899390687669,0.08181392994890321,0.07204740452608421,0.04068375059613219,0.029130309207748024
0.06,0.06,0.06,0.0161446476698852,0.09,0.09,0.09,0.0515646577555436,0.08133985813315936,0.07502501520730935,0.08167529482789976,0.07456982163339508,0.08173333919411425,0.07411031744174351,0.040367053470551334,0.033704462874336774
0.055,0.055,0.055,0.0151633578239798,0.09,0.09,0.09,0.0515646577555436,0.09155862228288424,0.07502501520730935,0.09287693811211034,0.07469760375453813,0.09188593488529027,0.07478671176758411,0.051015162163504095,0.0332769880175135
0.06,0.06,0.06,0.0208333333333333,0.09,0.09,0.09,0.0515646577555436,0.09886698074987932,0.07512277409428898,0.09968813103402786,0.07538877749357781,0.09882696596466789,0.07549921258072506,0.06078344240570099,0.03361323684117104
0.06,0.06,0.06,0.0175071857852104,0.09,0.09,0.09,0.0515646577555436,0.09309666149892484,0.07512277409428898,0.09454689528028691,0.07538877749357781,0.09354007626073092,0.07549921258072506,0.0553951017339052,0.03402237098913508
0.055,0.055,0.055,0.0131063652028614,0.09,0.09,0.09,0.0515646577555436,0.08346075500710375,0.07522901947640297,0.0854972144832286,0.07534555785960742,0.08537765983127327,0.075484132272461,0.04612310320310442,0.03662005491077101
0.055,0.055,0.055,0.0155737277983228,0.09,0.09,0.09,0.0515646577555436,0.08019622471222769,0.0726245521625614,0.0822800756073753,0.07179760564467151,0.08226023962892881,0.07137335837225653,0.04228562300816991,0.031147912720145703
0.055,0.055,0.055,0.0156249999999998,0.09,0.09,0.09,0.0515646577555436,0.08301415810449957,0.0726245521625614,0.0823603848972226,0.07179760564467151,0.08293714603615211,0.07147968623787809,0.04176373976965629,0.02925616195036052
0.055,0.055,0.055,0.0130032899890334,0.09,0.09,0.09,0.0515646577555436,0.08415731212395491,0.0726245521625614,0.08324892457549414,0.07179760564467151,0.08480041548189939,0.07147968623787809,0.04319036788221861,0.02884334005697091
0.05,0.05,0.05,0.0068215676537466,0.09,0.09,0.09,0.0515646577555436,0.07903150123468104,0.0726245521625614,0.08044039861421286,0.07179760564467151,0.07965389791675175,0.07129074171513507,0.03995517189242209,0.029705684856179852
0.045,0.045,0.045,0.005104698406084,0.09,0.09,0.09,0.0515646577555436,0.07954926936347304,0.0726245521625614,0.08026321483383723,0.07179760564467151,0.07967210878478993,0.07111139866575308,0.03915752093738526,0.028854776378375094
0.035,0.035,0.035,-0.0052083333333332,0.115,0.115,0.115,0.0768267876701611,0.0799579445145688,0.0726245521625614,0.0809745970705376,0.07179760564467151,0.0798228677356234,0.07129074171513507,0.04170913031376687,0.029702265405580946
0.05,0.05,0.05,0.0096687602616558,0.11,0.11,0.11,0.0720950841891256,0.08105422855913351,0.0726245521625614,0.08133309243796616,0.07179760564467151,0.08080431877249535,0.07129074171513507,0.04146691120734707,0.029702265405580946
0.05,0.05,0.05,0.0052356020942407,0.11,0.11,0.11,0.0709812108559498,0.08383137088344418,0.0726245521625614,0.08306227688385766,0.07179760564467151,0.08274038772472476,0.07129074171513507,0.042029883043282215,0.029702265405580946
0.045,0.045,0.045,0.0047418060549215,0.11,0.11,0.11,0.0700347430840365,0.08449313581320932,0.07512277409428898,0.08394502808786608,0.07526099537243476,0.08388145835328516,0.07482281825488446,0.04111797606233129,0.03287037089741797
0.055,0.055,0.055,0.015625,0.1,0.1,0.1,0.0615713466451175,0.08359190330971374,0.0726245521625614,0.0831833011468768,0.07179760564467151,0.08372144409354904,0.07129074171513507,0.04063925249207903,0.029506525810317447
0.065,0.065,0.065,0.0239319362163008,0.085,0.085,0.085,0.0464528567334495,0.08417185787532828,0.0726245521625614,0.0835334653621509,0.07179760564467151,0.08423877193020941,0.07129074171513507,0.04118150648799796,0.02991592825310815
0.065,0.065,0.065,0.0209424083769633,0.06,0.06,0.06,0.0182511292723047,0.08439569852969608,0.0726245521625614,0.08362029116804853,0.07179760564467151,0.08423877193020941,0.07111139866575308,0.04118150648799796,0.0290718586765012
0.055,0.055,0.055,0.0147526455715997,0.06,0.06,0.06,0.0161446476698852,0.08253933433974986,0.0714150438172883,0.0825359477480728,0.07056479861388122,0.08246191580247443,0.0701236793947965,0.041674067821265696,0.02626245216316152
0.05,0.05,0.05,0.0104166666666666,0.055,0.055,0.055,0.0151633578239798,0.08141365276325155,0.06881606739577588,0.08149340639460673,0.06757091668618076,0.08079485787718259,0.06687527285385209,0.03958450014240174,0.024101134017312707
0.07,0.07,0.07,0.0279846358861802,0.06,0.06,0.06,0.0208333333333333,0.07443408302048175,0.07002557574104898,0.07500320990105165,0.06902644693388693,0.07552506619677343,0.06848318812651334,0.03599550196573563,0.024553969380114747
0.08,0.08,0.08,0.0366744326064762,0.06,0.06,0.06,0.0175071857852104,0.07789169918681016,0.07249641621239263,0.07844083736853713,0.0715914528370797,0.07872746773074209,0.07105617071297174,0.03912551009982857,0.027330511156131863
0.07,0.07,0.07,0.0306441525953721,0.055,0.055,0.055,0.0131063652028614,0.07821960742211058,0.0714150438172883,0.07870621682423469,0.07034207539696534,0.07892272911506608,0.06961365623596856,0.03851753323496512,0.02618147326604422
0.065,0.065,0.065,0.0260416666666666,0.055,0.055,0.055,0.0155737277983228,0.07918695671163455,0.06881606739577588,0.0791229473713564,0.06757091668618076,0.07958849436698363,0.06687527285385209,0.04041940288120251,0.022805208647442905
0.075,0.075,0.075,0.0326291570801088,0.055,0.055,0.055,0.0156249999999998,0.07833386814928377,0.06913989414674372,0.0789564022544542,0.0694694900479958,0.07859414438142473,0.06907437417973356,0.039487810883847146,0.03032855720927357
0.085,0.085,0.085,0.0422608923197698,0.055,0.055,0.055,0.0130032899890334,0.07978611912974641,0.06913989414674372,0.07977559121614819,0.06969221326491168,0.07988538448300193,0.06977027523060969,0.04052295940574066,0.02864891972606459
0.08,0.08,0.08,0.0411422913572526,0.05,0.05,0.05,0.0068215676537466,0.08148836515003552,0.06913989414674372,0.08201194365714731,0.0694694900479958,0.08147554005967891,0.06907437417973356,0.04027209263007632,0.027134254916756907
0.07,0.07,0.07,0.0311490780289614,0.045,0.045,0.045,0.005104698406084,0.07337336097521212,0.06969138564225581,0.0736119307630971,0.07022044562069302,0.07327713416089845,0.07028350248906297,0.03303912866042053,0.03163354131501382
0.08,0.08,0.08,0.0380090970878862,0.035,0.035,0.035,-0.0052083333333332,0.07558128987858968,0.0716381160784713,0.07654323887230557,0.07315560299267493,0.07541352524506963,0.07348169481974107,0.03514735360049116,0.03430394124534739
0.085,0.085,0.085,0.0426116299144627,0.05,0.05,0.05,0.0096687602616558,0.07563252004644921,0.07316564552983486,0.07659968480128326,0.07313209450445776,0.075530167531503,0.07250726619152995,0.03532941239196145,0.03389824586926334
0.075,0.075,0.075,0.0356295775014987,0.05,0.05,0.05,0.0052356020942407,0.0798429747225787,0.07449791184822555,0.07894270625398585,0.07641636851775267,0.07942946110747816,0.07807013377411277,0.039557174056355865,0.042395454879061774
0.075,0.075,0.075,0.0363579539535369,0.045,0.045,0.045,0.0047418060549215,0.07213896557239485,0.07524494053320062,0.0710695095864721,0.07710287130227053,0.07190252065825392,0.07938314669271776,0.030870270028935644,0.045611429845272645
0.085,0.085,0.085,0.0432122970747391,0.055,0.055,0.055,0.015625,0.07190221579557814,0.0742546879248137,0.07125686147355621,0.0760659495837925,0.07234232075635977,0.07831811807453659,0.029596792965194383,0.04405390701212757
0.08,0.08,0.08,0.0370777402726535,0.065,0.065,0.065,0.0239319362163008,0.0787052597758632,0.07048949548121994,0.0784010248736612,0.07019543799523013,0.07787931929594097,0.07025795174914166,0.03796909268048029,0.0318055833198309
0.075,0.075,0.075,0.0355038840519263,0.065,0.065,0.065,0.0209424083769633,0.08409315425285772,0.06942530472875946,0.08367361910217762,0.06823823010350497,0.0828828861589293,0.06832861339195552,0.042973169857719505,0.026119270558366398
0.07,0.07,0.07,0.03125,0.055,0.055,0.055,0.0147526455715997,0.08094989393951957,0.0700838390036752,0.08105740663987089,0.06838744245621285,0.08099161053433669,0.0687727997159287,0.041540740286004414,0.030014841979485347
0.075,0.075,0.075,0.0325279782449534,0.05,0.05,0.05,0.0104166666666666,0.0830006868171458,0.06727907300580088,0.08189898246416076,0.06421044098632986,0.0821359239628214,0.06429923300567435,0.04182311546247013,0.023399490014161264
0.08,0.08,0.08,0.0370777402726534,0.07,0.07,0.07,0.0279846358861802,0.08225710672559174,0.06957767960862374,0.08164716143327089,0.06624687175507667,0.08156259690417078,0.06512073030309645,0.0419932574716267,0.019567467355975886
0.075,0.075,0.075,0.0356798457087753,0.08,0.08,0.08,0.0366744326064762,0.08469803081056525,0.0708573424199914,0.08318532709919817,0.06765722552341152,0.08358663963294452,0.06735561760391416,0.04179391060764089,0.02703925819092881
0.075,0.075,0.075,0.0364081462576176,0.07,0.07,0.07,0.0306441525953721,0.08499671539419185,0.07301986560419402,0.08312888117022048,0.07179074288911472,0.08429504735823264,0.07214331436303231,0.04211885498726618,0.03543131058743328
0.075,0.075,0.075,0.0328820116054157,0.065,0.065,0.065,0.0260416666666666,0.06418483618086644,0.07030585092447932,0.06509699542786411,0.0666512429945561,0.06449192168855329,0.06592556854232455,0.025096257783181003,0.02493893613101444
0.085,0.085,0.085,0.042786902395648,0.075,0.075,0.075,0.0326291570801088,0.06028532447568089,0.07166017722109017,0.06036790756996283,0.06979904378750475,0.06011650822616633,0.06931380822222878,0.018648273999803847,0.025748309752107863
0.08,0.08,0.08,0.0404922691836362,0.085,0.085,0.085,0.0422608923197698,0.08242149044015701,0.08378334419234744,0.08226415824625814,0.08290918644882866,0.08281687504614504,0.08329313614392621,0.041896654188629236,0.04561151629516051
0.08,0.08,0.08,0.0411422913572525,0.08,0.08,0.08,0.0411422913572526,0.07676789623275344,0.08789914500142068,0.0760197375602912,0.08941457781903481,0.07678041530526913,0.0901596327887188,0.03588989590925517,0.0534631602777013
0.11,0.11,0.11,0.0702776109268495,0.07,0.07,0.07,0.0311490780289614,0.08145328773819899,0.08750212105252375,0.08029862106104774,0.08735824393038341,0.08162287104260244,0.08809776537906198,0.043101272066691315,0.04982369724488378
0.1,0.1,0.1,0.0591432977027415,0.08,0.08,0.08,0.0380090970878862,0.08157925230105251,0.08808005117661453,0.08229117189128128,0.08894114779445092,0.08155894908961105,0.0899033687280361,0.04332268301238579,0.054148705120464144
0.1,0.1,0.1,0.0614245489623527,0.085,0.085,0.085,0.0426116299144627,0.07970545581929238,0.08808005117661453,0.08033851636008955,0.0883261985271306,0.07983288270116694,0.08892493844194065,0.043050195511931365,0.0552062622762637
0.105,0.105,0.105,0.0667118538022368,0.075,0.075,0.075,0.0356295775014987,0.09522020655033826,0.08704592675025519,0.09593500106228817,0.08729304262257447,0.09525367098415967,0.08842063298447822,0.06153439815690558,0.05310854419568566
0.105,0.105,0.105,0.0656157018322284,0.075,0.075,0.075,0.0363579539535369,0.10943277580202282,0.08177932197917549,0.10772122646473223,0.08353409292940438,0.10774315179571065,0.08478611888129549,0.0707310859469513,0.04910406829842409
0.1,0.1,0.1,0.0599049459445344,0.085,0.085,0.085,0.0432122970747391,0.11034830567737287,0.10019358088478132,0.10990246943524547,0.10180135045328706,0.10961696572129156,0.10252820112837917,0.07167972903379251,0.06408824955037219
0.095,0.095,0.095,0.0560379670917103,0.08,0.08,0.08,0.0370777402726535,0.10678235729086283,0.09940412587313746,0.10650478686426612,0.10104227759786817,0.10523440656685845,0.10235121327305029,0.06764775241925503,0.06400641260828685
0.08,0.08,0.08,0.0405923299528117,0.075,0.075,0.075,0.0355038840519263,0.10494902270059292,0.09911253211902721,0.1044293957600058,0.099175287326972,0.10379016730056681,0.09926293151603513,0.06523334828119667,0.05983887617677016
0.1,0.1,0.1,0.0609348914858096,0.07,0.07,0.07,0.03125,0.10533890439436688,0.10247950640119433,0.1035294519992732,0.10090656660805752,0.10461602036131502,0.10077961087457044,0.0663074784718081,0.05901927263604941
0.09,0.09,0.09,0.0498068288608124,0.075,0.075,0.075,0.0325279782449534,0.10426634974770413,0.10306456436912788,0.10291725768947407,0.10289986757486892,0.10416825837379456,0.10347747314001467,0.06627448003426668,0.06237588148230619
0.09,0.09,0.09,0.0505256018989488,0.08,0.08,0.08,0.0370777402726534,0.103213110393138,0.10306456436912788,0.10370318913237267,0.10325193106648939,0.10439176305358286,0.10492849569159456,0.06581177925447948,0.06931441053408925
0.1,0.1,0.1,0.0614245489623527,0.075,0.075,0.075,0.0356798457087753,0.10150529135479927,0.10306456436912788,0.10216285798014897,0.1039649339938837,0.10286519151991669,0.10650075106845856,0.06289839663910776,0.07135024177664989
0.095,0.095,0.095,0.0552003131932662,0.075,0.075,0.075,0.0364081462576176,0.10200447182491491,0.10346158831802481,0.10262622172385714,0.1069356158455597,0.10386840835466339,0.10898144656707513,0.06431949265281531,0.07372851049456158
0.095,0.095,0.095,0.0540646476260159,0.075,0.075,0.075,0.0328820116054157,0.09959292513756379,0.10042591542922943,0.10172348913792165,0.10051204668367747,0.10138515087797158,0.1014427370991493,0.061234807755856165,0.06383531802705428
0.1,0.1,0.1,0.0611553005606987,0.085,0.085,0.085,0.042786902395648,0.10400035543652322,0.10042591542922943,0.10426333321675653,0.10156596789030763,0.10343916857868189,0.10260350168251768,0.06408513226745233,0.06525897241220441
0.095,0.095,0.095,0.0566775244299674,0.08,0.08,0.08,0.0404922691836362,0.09084043010841528,0.08392742299177956,0.08980890813493357,0.08308856887303478,0.08925710667818265,0.08317909737495532,0.04886556978958527,0.04142418477904214
0.105,0.105,0.105,0.0654693536598101,0.08,0.08,0.08,0.0411422913572525,0.08431403716895536,0.07077954180586736,0.0824881513386526,0.06905409294576037,0.08224236166386252,0.06918754924470792,0.04719955390878583,0.02886745153594193
0.085,0.085,0.085,0.0435873314518657,0.11,0.11,0.11,0.0702776109268495,0.07622033181473387,0.07098832698503446,0.07680411000517635,0.06916371762312186,0.0767293850202597,0.06843169831256365,0.039593676723052286,0.027424507428172405
0.075,0.075,0.075,0.0353530086557514,0.1,0.1,0.1,0.0591432977027415,0.077606455943151,0.07386121818858125,0.07779995271083806,0.07363583731246176,0.07869181148458103,0.07320221748379985,0.03874373039830369,0.03286450476680955
0.08,0.08,0.08,0.0411422913572526,0.1,0.1,0.1,0.0614245489623527,0.07290662066886798,0.07598450133647382,0.07208058238896606,0.0754625513234855,0.07407414076257404,0.07557336960919121,0.03585686532555229,0.03583423570308559
0.09,0.09,0.09,0.0499308328765693,0.105,0.105,0.105,0.0667118538022368,0.07601733503292207,0.0774735184591543,0.0750276090107073,0.07747325192258625,0.07599282591231211,0.07890034707514557,0.03949367198786442,0.040161896783542726
0.095,0.095,0.095,0.0541140811580571,0.105,0.105,0.105,0.0656157018322284,0.07429390879636494,0.07793341216566872,0.07282979981303554,0.07800874806785017,0.07438032400751829,0.0787062290553421,0.03704117475559816,0.0409738316489792
0.09,0.09,0.09,0.0505503677813136,0.1,0.1,0.1,0.0599049459445344,0.07759775852770633,0.07855592396503332,0.07644634526197698,0.0776409372707627,0.0777755695109895,0.0794381415899334,0.04177799587247874,0.04291582893424133
0.095,0.095,0.095,0.0566775244299674,0.095,0.095,0.095,0.0560379670917103,0.07762664196453256,0.07597247505249562,0.07670476979683236,0.0764791824314241,0.07847041992693865,0.0777679097666151,0.039613251414385174,0.0390691032834181
