f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.05,0.05,0.05,0.0101331110474354,0.05,0.05,0.05,0.0052356020942407,0.06261990649352803,0.08999593885181238,0.06342414870111278,0.09049588302474179,0.06324419093637844,0.08797730277302139,0.02159112684091907,0.050863697543097434
0.05,0.05,0.05,0.0103135743306594,0.045,0.045,0.045,0.0045343201125763,0.07205555579641157,0.10228854780567964,0.07354916122184635,0.10111440915312837,0.07132502129563482,0.09960665537566402,0.03386881203029442,0.0637446306070233
0.055,0.055,0.055,0.0125907737317799,0.04,0.04,0.04,0.0,0.104624027034589,0.10848940904889492,0.10542495960217853,0.10683318921313704,0.1055607649932303,0.10436768002508867,0.06886801597101633,0.06807244179019012
0.065,0.065,0.065,0.0233966993941926,0.04,0.04,0.04,-0.0014604631754639,0.11070087493700452,0.09620463572639737,0.11454162661906372,0.09606142280319,0.11186784334234906,0.09383711454610613,0.07367023765572679,0.0565662522781517
0.06,0.06,0.06,0.0206037873459924,0.045,0.045,0.045,0.0008892608672907,0.11663590360818318,0.10925535597790435,0.11914156623978513,0.11131516806976778,0.11732445160016634,0.10737934573833846,0.08107599263895143,0.07198758121777428
0.06,0.06,0.06,0.0205782755926022,0.04,0.04,0.04,-0.0005993172994243,0.09723415195505729,0.10211758954584169,0.09691237358313871,0.1019067015281432,0.0969402769756531,0.10031994464899306,0.05642036816997476,0.06319161761561518
0.055,0.055,0.055,0.0129517443074995,0.04,0.04,0.04,1.1102230246251563e-16,0.07094137275629822,0.09909322206303865,0.07118847655305566,0.10021393847443219,0.07258038296888854,0.1008958278590688,0.03151315935413812,0.062139046862323105
0.065,0.065,0.065,0.0234476996187789,0.04,0.04,0.04,-0.0023492560689113,0.10171740538621485,0.09697180995507693,0.103155212964337,0.09456569654539299,0.10420214872877216,0.0919682698277086,0.0611040134459052,0.05432864178061397
0.065,0.065,0.065,0.0257372095446493,0.045,0.045,0.045,0.0015682174594877,0.11793895798036799,0.10958593133900814,0.11821583693937752,0.10893494030058487,0.12023444454178117,0.1066058410558813,0.08449733309870675,0.0712110872826315
0.065,0.065,0.065,0.0258387163992498,0.04,0.04,0.04,-0.0004429044108067,0.10872256189783647,0.11376461471841814,0.10937757289595436,0.11343241197928848,0.11063378890374591,0.11307535542617048,0.07344411227555166,0.07628821231653056
0.065,0.065,0.065,0.0230140278467125,0.04,0.04,0.04,-7.813110399257361e-05,0.11800967186309565,0.10936512457531801,0.11716700515975674,0.10971636644462465,0.11942727106389102,0.10937039431854449,0.08399037475943884,0.07381546999834157
0.065,0.065,0.065,0.023192645215211,0.04,0.04,0.04,-0.0026371445729653,0.09561480778775766,0.09961944380099075,0.09714812224423691,0.0994746803492434,0.09714548791613047,0.09910481021337797,0.06043630442664443,0.058822731288833835
0.06,0.06,0.06,0.0205527625100939,0.045,0.045,0.045,0.0017247687241939,0.11073582362140878,0.09929208516306626,0.11199380013314321,0.10040798772875781,0.1121034223001857,0.1007064693070922,0.07365218388444635,0.06150127890153765
0.08,0.08,0.08,0.0416167508724413,0.04,0.04,0.04,-0.0002344299445182,0.1186269759345841,0.1100798247739875,0.11915965365741518,0.10963117264202187,0.11863406884385855,0.1067348109975595,0.0830711877807093,0.07266503460241117
0.105,0.105,0.105,0.0647124905295607,0.045,0.045,0.045,0.0050787863002996,0.11904081606885555,0.11083223199084766,0.11849422970734473,0.10852975786280117,0.11893072904702386,0.10380224421632675,0.0819487380462262,0.07443397859006405
0.125,0.125,0.125,0.0862334542986187,0.045,0.045,0.045,0.0021941280952877,0.11524120327188948,0.07916523502204921,0.11420632244720404,0.08099311853775304,0.11338471915343662,0.08053864369676132,0.07810876912368248,0.044263719141940376
0.125,0.125,0.125,0.0881854891233554,0.055,0.055,0.055,0.0127712920159838,0.11870379607814054,0.1005497983248835,0.11784471234830164,0.09851132884271162,0.11555301734568768,0.10057714162422167,0.08084739601336416,0.06631143936682299
0.125,0.125,0.125,0.0884229717411122,0.05,0.05,0.05,0.0101331110474354,0.11593491003795973,0.09885487002712831,0.11417313127330146,0.09595178056053513,0.11398597027772797,0.10001514344787478,0.07353792565941283,0.0618992897010715
0.135,0.135,0.135,0.0961809727809414,0.05,0.05,0.05,0.0103135743306594,0.12173759099227663,0.13965209616941357,0.12045714349478794,0.13572509966200616,0.1197790607214154,0.14036622180698255,0.08561763353828414,0.10314763373317394
0.14,0.14,0.14,0.1019449158073358,0.055,0.055,0.055,0.0125907737317799,0.1248571731028981,0.12241028120963786,0.12313773581402195,0.12151492794982396,0.12365437274991106,0.1243359420969047,0.08633780464477875,0.08951292682436711
0.115,0.115,0.115,0.0777166974962874,0.065,0.065,0.065,0.0233966993941926,0.13446477717843866,0.138401515565345,0.13546685850630705,0.13779513273707897,0.13311761650564713,0.1399525767669177,0.09771431476939237,0.1036609605301228
0.1,0.1,0.1,0.062377913790858,0.06,0.06,0.06,0.0206037873459924,0.13408279664206582,0.16329067478663048,0.13594261889492174,0.16111935870414093,0.13103630886778414,0.16246976424084364,0.10133824464596872,0.1265637216586399
0.085,0.085,0.085,0.0438871473354232,0.06,0.06,0.06,0.0205782755926022,0.11700121669783146,0.15238986862210505,0.11926510692009755,0.15327622080086256,0.12013593707431908,0.15423689286166453,0.08331766724817456,0.11718368725246889
0.08,0.08,0.08,0.0389637522197849,0.055,0.055,0.055,0.0129517443074995,0.10537844308285751,0.11894071196395033,0.10595548123732548,0.12040946236400572,0.10462761850688515,0.12147849919394785,0.06917041607290825,0.07793166531444486
0.08,0.08,0.08,0.0413421210305572,0.065,0.065,0.065,0.0234476996187789,0.12741802997075308,0.143218364310696,0.1299443221274093,0.14535663584428382,0.12668298301425804,0.1443310445576985,0.09440945451638318,0.10602754168935112
0.07,0.07,0.07,0.0310733727502411,0.065,0.065,0.065,0.0257372095446493,0.12851503948497214,0.12566650541513555,0.12949379952173315,0.12475570196218029,0.12657211620976733,0.12273278219336482,0.08963187542260644,0.08616910395426809
0.07,0.07,0.07,0.0282385517619706,0.065,0.065,0.065,0.0258387163992498,0.128443570647297,0.11034637602037672,0.12950945865092336,0.11098193178107084,0.12795499786131104,0.10676871559832163,0.08910493877915023,0.07292979687899441
0.08,0.08,0.08,0.0392146624197169,0.065,0.065,0.065,0.0230140278467125,0.12168393446025978,0.09667008024314615,0.12062373487648223,0.09794113705353735,0.11932880338302258,0.09448026422533601,0.07794940068360125,0.05876140860155378
0.07,0.07,0.07,0.0306946688206783,0.065,0.065,0.065,0.023192645215211,0.11209279733208001,0.07858925867852956,0.1118902512360225,0.08234790326623363,0.11244051002270367,0.07531179452505168,0.06868211796224827,0.041632596600357244
0.07,0.07,0.07,0.0309724139727525,0.06,0.06,0.06,0.0205527625100939,0.11733876886296352,0.11925995777941552,0.11711068540067827,0.12061360120496507,0.11514030405236807,0.11985513986460684,0.07586002334886202,0.08358449542869237
0.11,0.11,0.11,0.0700833268030197,0.08,0.08,0.08,0.0416167508724413,0.1177246603704345,0.11955980372687228,0.11730682722345688,0.1200847868999764,0.11529276677515538,0.12097823569657189,0.07784811354860705,0.08380220309082695
0.12,0.12,0.12,0.0811318784588075,0.105,0.105,0.105,0.0647124905295607,0.11144134596317504,0.10343547667203504,0.11081284879507679,0.10591507947943297,0.10932646115767089,0.10544696700183115,0.06880878369669943,0.06919083640881481
0.13,0.13,0.13,0.0931596091205211,0.125,0.125,0.125,0.0862334542986187,0.12280360385624428,0.09940828886917881,0.12196085758420898,0.10424691818094371,0.12106652492691218,0.10107226588367875,0.08208650421651553,0.06077662540941234
