f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.725,0.725,0.725,0.4721689059500958,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.775,0.775,0.775,0.5512564818508177,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.75,0.75,0.4953063490461289,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,0.77,0.77,0.5279146141215106,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,0.81,0.81,0.6014682747771368,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.84,0.84,0.6473829201101928,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.85,0.85,0.6543778801843319,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.88,0.88,0.7268070574843484,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,0.9,0.7780490511596937,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.895,0.895,0.895,0.7645739910313901,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.895,0.895,0.895,0.7388059701492538,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.86,0.86,0.6573246848610941,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.83,0.83,0.4823386114494519,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.805,0.805,0.805,0.4196428571428572,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,0.77,0.77,0.2209991532599491,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.78,0.78,0.4556476555734257,0.77,0.77,0.77,0.2209991532599491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.765,0.765,0.765,0.434416365824308,0.77,0.77,0.77,0.2209991532599491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.7,0.7,0.3606138107416879,0.77,0.77,0.77,0.2209991532599491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79,0.79,0.79,0.5339547270306259,0.77,0.77,0.77,0.2209991532599491,0.7743305437058462,0.8220668222734266,0.7711717804748738,0.8233699365118451,0.7788939776985234,0.8228529496871128,0.509800209170384,0.6154910475487402
0.76,0.76,0.76,0.4998437011566115,0.77,0.77,0.77,0.2209991532599491,0.8763210804480634,0.8390283967752211,0.8752023677169608,0.8425942613826726,0.8752278573784286,0.840663574601003,0.77576954789823,0.7048204861235889
0.815,0.815,0.815,0.6285140562248996,0.77,0.77,0.77,0.2209991532599491,0.8755024334181657,0.7855403122661696,0.8793494372093372,0.7835967260992099,0.8800857800576437,0.7848179231288582,0.761340479426591,0.7024450921172014
0.82,0.82,0.82,0.6338486574450772,0.77,0.77,0.77,0.2209991532599491,0.8187846001419887,0.8027788921330881,0.8219761643868094,0.8189783202131008,0.8179284344182269,0.8060726787601111,0.649172280802512,0.7240210764753784
0.815,0.815,0.815,0.5892539964476021,0.77,0.77,0.77,0.2209991532599491,0.8237154111800179,0.8170997531537456,0.8205217010216685,0.8258952920239828,0.8255334624430843,0.8165143469471076,0.6348246011747173,0.739169396896589
0.82,0.82,0.82,0.5927141079307614,0.77,0.77,0.77,0.2209991532599491,0.8039110822297447,0.8558326432687015,0.8030843281518315,0.8574771005540861,0.804502369719641,0.8540048556052323,0.6065855457743257,0.6974926103523734
0.825,0.825,0.825,0.5977011494252873,0.77,0.77,0.77,0.2209991532599491,0.7976290762359619,0.830982335623218,0.7943581691184517,0.8244005627651666,0.803062363926119,0.8340337510411361,0.5950822072366967,0.5674286493290529
0.78,0.78,0.78,0.469815640438607,0.77,0.77,0.77,0.2209991532599491,0.8025955984430442,0.8782300965795069,0.79985061588248,0.8805009065673579,0.8050314791011352,0.8801750155658874,0.5758475760108217,0.6746257844883131
0.705,0.705,0.705,0.3123543123543124,0.77,0.77,0.77,0.2209991532599491,0.7891154308119248,0.8789115329358709,0.7879158568711445,0.8891412449823446,0.79482376354448,0.8775596435759041,0.4582344484321232,0.6641797499103187
0.64,0.64,0.64,0.1444866920152091,0.77,0.77,0.77,0.2209991532599491,0.6768229567467047,0.7728826817883333,0.6816597760913428,0.7701442225730046,0.6828182206077644,0.7702066216498318,0.31593979920571985,0.3637620468347978
0.535,0.535,0.535,0.1091954022988506,0.77,0.77,0.77,0.2209991532599491,0.6779672858008284,0.6977597015689543,0.6778861380028245,0.6897569684702087,0.6799260361558119,0.6993469430053775,0.2698109160348296,0.2520231373625533
0.545,0.545,0.545,0.0815502624142108,0.77,0.77,0.77,0.2209991532599491,0.6835765754740374,0.7726630561843204,0.6808650544108421,0.7611859705244026,0.6863880769002242,0.7703085031299728,0.2757064293732554,0.40653221996905625
0.575,0.575,0.575,0.0496422182468694,0.77,0.77,0.77,0.2209991532599491,0.6959128976922891,0.7650124029582055,0.6941699350970846,0.7696975857341344,0.6976027675538928,0.7661941458177652,0.30606627489859206,0.4659622031520483
0.595,0.595,0.595,0.0537383177570093,0.77,0.77,0.77,0.2209991532599491,0.7590952792291509,0.825664245461985,0.7602963268704372,0.829066496187107,0.7660934995521202,0.8229958000306329,0.2409563234141795,0.4328081972783828
0.64,0.64,0.64,0.0644490644490645,0.78,0.78,0.78,0.4556476555734257,0.751206820973243,0.8246143966412347,0.7571524187697042,0.8225105029941315,0.7566355368462316,0.8218025928318858,0.2258582326645719,0.4053305299734848
