<<<<<<< HEAD
f1-score,precision,recall,kappa,last_f1-score,last_precision,last_recall,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.7761194029850746,0.6419753086419753,0.981132075471698,0.3768176152887411,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7034482758620689,0.5483870967741935,0.9807692307692308,0.1093620546810273,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6417910447761194,0.4777777777777778,0.9772727272727272,0.1240875912408758,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6612903225806451,0.5,0.9761904761904762,0.2380261248185777,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7899159663865546,0.6911764705882353,0.9215686274509804,0.4963738920225624,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.887218045112782,0.855072463768116,0.921875,0.6642793196060877,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974025974025974,1.0,0.9493670886075948,0.8873239436619719,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9740932642487048,0.9690721649484536,0.9791666666666666,0.2603550295857988,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9735449735449736,0.9484536082474226,1.0,0.5247148288973384,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9295774647887324,0.868421052631579,1.0,0.7600767754318618,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8939393939393939,0.8082191780821918,1.0,0.6947230702136938,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8411214953271028,0.7258064516129032,1.0,0.66796875,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8620689655172413,0.7936507936507936,0.9433962264150944,0.6749288906948394,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.923076923076923,0.8955223880597015,0.9523809523809524,0.7806055287406757,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.922077922077922,0.8875,0.9594594594594594,0.6629213483146068,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9125,0.8488372093023255,0.9864864864864864,0.5721271393643031,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8633093525179857,0.759493670886076,1.0,0.5701357466063348,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8771929824561403,0.78125,1.0,0.72,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.888888888888889,0.8,1.0,0.782608695652174,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9032258064516128,0.875,0.9333333333333332,0.8192771084337349,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9714285714285714,1.0,0.9444444444444444,0.939903846153846,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294118,0.782608695652174,0.9230769230769232,0.7353420195439739,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8453608247422681,0.7735849056603774,0.9318181818181818,0.7021445591739476,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7058823529411764,0.5769230769230769,0.9090909090909092,0.5067087608524073,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7647058823529412,0.65,0.9285714285714286,0.5348837209302325,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6972477064220184,0.5671641791044776,0.9047619047619048,0.374051593323217,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8444444444444443,0.75,0.9661016949152542,0.5366284201235658,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.7951807228915663,0.9850746268656716,0.5358432181536874,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9625668449197862,0.9375,0.989010989010989,0.4299674267100978,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9583333333333334,0.92,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9189189189189187,0.85,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9273743016759776,0.8645833333333334,1.0,0.3380855397148676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9213483146067416,0.8541666666666666,1.0,0.3190661478599222,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9508196721311476,0.90625,1.0,0.4360902255639097,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.903954802259887,0.8247422680412371,1.0,0.220183486238532,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8826815642458101,0.79,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.787878787878788,0.65,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7297297297297298,0.574468085106383,1.0,0.1394148020654045,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7692307692307693,0.625,1.0,0.2857142857142858,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8125000000000001,0.6842105263157895,1.0,0.5098039215686274,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8372093023255813,0.72,1.0,0.5625,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8695652173913044,0.7692307692307693,1.0,0.5945945945945945,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9113924050632912,0.8372093023255814,1.0,0.5901639344262295,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8055555555555556,0.6744186046511628,1.0,0.3670886075949366,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8292682926829268,0.7083333333333334,1.0,0.1626794258373205,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7770700636942676,0.6354166666666666,1.0,0.1223671013039116,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8023952095808384,0.67,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.75,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8735632183908045,0.7755102040816326,1.0,0.121405750798722,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294119,0.7346938775510204,1.0,0.0997229916897507,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294119,0.7346938775510204,1.0,0.0997229916897507,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8950276243093923,0.81,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.888888888888889,0.8,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9189189189189187,0.85,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8095238095238095,0.68,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7189542483660131,0.5612244897959183,1.0,0.0486725663716814,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6845637583892618,0.5204081632653061,1.0,0.0415986949429039,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6382978723404256,0.46875,1.0,0.0659340659340658,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.647887323943662,0.4791666666666667,1.0,0.068554396423249,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6451612903225806,0.4761904761904761,1.0,0.2253521126760562,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,0.5,0.8888888888888888,0.3323442136498516,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7428571428571428,0.6964285714285714,0.7959183673469388,0.461292897047087,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9152542372881356,1.0,0.84375,0.795417348608838,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9133858267716536,0.9508196721311476,0.8787878787878788,0.7633390705679862,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.949640287769784,0.9041095890410958,1.0,0.8358348968105066,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91156462585034,0.8375,1.0,0.6733668341708543,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8148148148148149,0.7051282051282052,0.9649122807017544,0.4574652777777778,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8366013071895424,0.7441860465116279,0.9552238805970148,0.3379237288135592,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666666,0.5227272727272727,0.92,0.0799999999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7654320987654322,0.6595744680851063,0.9117647058823528,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7804878048780488,0.6597938144329897,0.9552238805970148,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.907103825136612,0.8556701030927835,0.9651162790697676,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8505747126436781,0.74,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8826815642458101,0.79,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.7391304347826086,1.0,0.6372430471584039,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.9289204955426427,0.9350389804312166,0.9031885076182977,0.913928827001294,0.9865878837774212,0.9792823211091214,0.7788155281053453,0.7848421810131556
0.8648648648648649,0.8135593220338984,0.9230769230769232,0.6978243352135375,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.9047603504056699,0.90677280022915,0.8470074749372764,0.8637492017797067,0.9228350196981745,0.9368133168559152,0.7598486993270895,0.777791557992603
0.9174311926605504,0.925925925925926,0.9090909090909092,0.8185483870967742,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.8967170077878356,0.8862914758579292,0.8542494403825837,0.841190106644648,0.921868083680956,0.9068845573987571,0.729263254401857,0.7467635696830597
0.8955223880597014,0.8695652173913043,0.9230769230769232,0.6839729119638827,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.8443492988127208,0.8789407761755501,0.8225993542313068,0.8426468253919137,0.9276150986789732,0.9108748332193944,0.7315166463746313,0.7387394527190865
0.8666666666666668,0.7926829268292683,0.9558823529411764,0.4802494802494802,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7139941582997679,0.7369778087903592,0.6355075462742564,0.6678083025788281,0.9655520461140118,0.9819843176882572,0.3734528927896407,0.41120135397345936
0.7499999999999999,0.6071428571428571,0.9807692307692308,0.3009868421052631,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.6557257327291783,0.6595706511895306,0.5145930855393229,0.5156523165955452,0.9602560199446636,0.9100501172068984,0.27774988513234355,0.26441294682600414
0.7916666666666666,0.6705882352941176,0.9661016949152542,0.3135011441647597,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.6850301771427013,0.6764515719799452,0.5620430016868402,0.5141701018897413,0.969409972283027,0.9422264486591665,0.2928826003760383,0.2747637237163755
0.794701986754967,0.6741573033707865,0.967741935483871,0.2372047244094488,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7108160182932596,0.7162776486506514,0.6525747838053051,0.6385665291203613,0.9421819403297886,0.9369903849336809,0.21502608528128173,0.1990188983396974
0.880952380952381,0.7956989247311828,0.9866666666666668,0.2982456140350877,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7620645102230672,0.7592318492583913,0.7217121086069104,0.66921738451232,0.9523191627696588,0.9600304797477507,0.33507247267570034,0.31292758345969035
0.8421052631578948,0.7272727272727273,1.0,0.050632911392405,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7114291614406827,0.7367658254170664,0.6574363071762747,0.6658016941541547,0.9599935548997939,0.9658270304805827,0.03608785627063758,0.011790300925274385
0.787878787878788,0.65,1.0,0.0,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7129520727218849,0.71755422094046,0.5724457390001307,0.5738313175852986,0.9944885466602241,0.9904972848089063,0.004447116636612321,-0.006856097585102313
0.7162162162162162,0.5578947368421052,1.0,0.1120507399577166,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7474263262847021,0.7383864624604096,0.7184104757541921,0.6803416989394688,0.9650727689444036,0.9732866182070349,0.13862622837457478,0.12722591693127053
0.6131386861313868,0.4421052631578947,1.0,0.0734265734265734,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7252977886060337,0.7112576509255147,0.6367461106310268,0.589601167210932,0.9669506489274345,0.9898135834169398,0.13723620924482244,0.1048681034636846
0.4426229508196721,0.2842105263157894,1.0,0.038189533239038,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.719303055585719,0.6880242268330681,0.5782122970242151,0.5097121624647635,0.9696997598468197,0.9899102006736987,0.10046499132848771,0.06024749254081269
0.5815602836879432,0.41,1.0,0.0,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7037367122923288,0.7042167306862829,0.5636108908125204,0.5733811413612747,0.9826315021034278,0.9787228561868927,-0.005238096709614456,-0.0004729799767754076
0.787878787878788,0.65,1.0,0.0,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.7599099595883072,0.8377720330954972,0.6437197784595634,0.7247108484140635,0.9868392068480402,0.9745220245191923,-0.004362778456535113,0.0013497306587466295
0.9304812834224598,0.87,1.0,0.0,0.7901234567901235,0.6530612244897959,1.0,0.0700218818380744,0.8816897104848856,0.8642407107476731,0.7758483555249461,0.7826281027182497,0.9849094799290589,0.9808369272452048,-0.004710556128938247,0.025365294876231785
0.9637305699481864,0.93,1.0,0.0,0.85,0.7391304347826086,1.0,0.6372430471584039,0.8661852859680487,0.8522032855238002,0.77301014313303,0.7731168207908699,0.9960081598871449,0.9835804795103283,-0.008572668254714678,0.017948982603540876
0.8741721854304636,0.7764705882352941,1.0,0.5103092783505154,0.8648648648648649,0.8135593220338984,0.9230769230769232,0.6978243352135375,0.8016193462911807,0.845293083831655,0.6976829334354685,0.7096733760234848,0.9708242778916006,0.9853000222708376,0.4552450897112546,0.4463467600037519
0.8305084745762712,0.7101449275362319,1.0,0.6030170702659785,0.9174311926605504,0.925925925925926,0.9090909090909092,0.8185483870967742,0.8772583344754283,0.8706142753822147,0.8015115793837595,0.7750837719495862,0.9852563586793603,1.0039586927659234,0.632120742706478,0.6153063303443412
0.7789473684210527,0.6491228070175439,0.9736842105263158,0.5936532507739938,0.8955223880597014,0.8695652173913043,0.9230769230769232,0.6839729119638827,0.922630473448755,0.9049229793004204,0.8820288136763365,0.8880496075516198,0.9135498093900762,0.9295321368792082,0.8242520942690406,0.8128209746825894
0.8631578947368421,0.8541666666666666,0.8723404255319149,0.7393744987971131,0.8666666666666668,0.7926829268292683,0.9558823529411764,0.4802494802494802,0.8769220377205134,0.8896670681256846,0.8783434872075254,0.8508361608327561,0.9234560830741411,0.9170042769152552,0.7901273844710462,0.7704434592342334
0.9213483146067416,1.0,0.8541666666666666,0.8589846897663175,0.7499999999999999,0.6071428571428571,0.9807692307692308,0.3009868421052631,0.8894248910431989,0.8884530749641263,0.8737247840466362,0.8434363881905472,0.9256786518925669,0.9213237749740483,0.7728410761791055,0.7534293396045012
0.8791208791208791,0.975609756097561,0.8,0.78,0.7916666666666666,0.6705882352941176,0.9661016949152542,0.3135011441647597,0.8972959689717178,0.8731110341290121,0.829401646796221,0.8082436941857,0.9505805218900482,0.922086898409516,0.7390632866589453,0.7276695606536366
0.888888888888889,0.88,0.8979591836734694,0.78,0.794701986754967,0.6741573033707865,0.967741935483871,0.2372047244094488,0.8875219202719388,0.8512110189237949,0.7818961611108917,0.758683448171437,0.9529202997232437,0.9295295179994753,0.7268783597922113,0.737530249477668
0.822429906542056,0.7586206896551724,0.8979591836734694,0.6212121212121211,0.880952380952381,0.7956989247311828,0.9866666666666668,0.2982456140350877,0.8027520028957744,0.8270630326019743,0.7215761097285913,0.7305801239974345,0.9254893197477687,0.9133695065507993,0.5876183789844593,0.5829440538495608
0.847682119205298,0.7441860465116279,0.9846153846153848,0.413265306122449,0.8421052631578948,0.7272727272727273,1.0,0.050632911392405,0.7335828359688527,0.7277774397344947,0.6218048402012081,0.6172296186779929,0.9279082485601952,0.894701922881347,0.4066042109629417,0.39285051711391816
0.8133333333333334,0.7011494252873564,0.9682539682539684,0.3065874195146111,0.787878787878788,0.65,1.0,0.0,0.7241664508211313,0.713258798887526,0.6552799493982634,0.6323012747800719,0.9072838166969028,0.8882788157632833,0.2744110714399146,0.2627357198588819
0.7947019867549668,0.6666666666666666,0.9836065573770492,0.2475728155339805,0.7162162162162162,0.5578947368421052,1.0,0.1120507399577166,0.7080849112962075,0.6853503722051962,0.6076906817213469,0.5626193714286956,0.9443473459399624,0.9529156213921685,0.1905703583473904,0.19341344875216726
0.8181818181818181,0.7,0.984375,0.2783505154639174,0.6131386861313868,0.4421052631578947,1.0,0.0734265734265734,0.7079354489619283,0.6930455702597687,0.5250447773065495,0.5381628943627131,0.9560456084703906,0.972811863561978,0.20641358428806794,0.22582575851913084
0.8591549295774648,0.7625,0.9838709677419356,0.5327102803738317,0.4426229508196721,0.2842105263157894,1.0,0.038189533239038,0.7964294161426553,0.8301560682943488,0.6474771419905618,0.678552294123359,0.9853677195896375,0.9849477440182046,0.4885371466690921,0.489768068283514
0.935897435897436,0.8795180722891566,1.0,0.7128087306145894,0.5815602836879432,0.41,1.0,0.0,0.8604283561291936,0.9261263936305985,0.7922825719413501,0.8514260560873037,1.0046835925907618,1.0117943409645227,0.7333184157538257,0.7281540391049762
0.858974358974359,0.7528089887640449,1.0,0.4011976047904192,0.787878787878788,0.65,1.0,0.0,0.789031952840258,0.7919518679739718,0.6712862469015043,0.66553669143263,1.0095595294250963,1.0165834920994044,0.3874929649222455,0.3783377299497321
0.8243243243243243,0.7011494252873564,1.0,0.3788819875776397,0.9304812834224598,0.87,1.0,0.0,0.7790294924909342,0.7683800400005156,0.6423326961117061,0.642705232683507,1.005268022923164,1.0012179558744176,0.3873598355055519,0.3745200895302903
0.7863247863247863,0.647887323943662,1.0,0.5162538699690403,0.9637305699481864,0.93,1.0,0.0,0.846182363376962,0.8570322320253179,0.737779327771861,0.7392291014118345,0.9903538786307259,0.9954413445226199,0.5659301530225744,0.5508841180597027
0.7966101694915254,0.6619718309859155,1.0,0.5317986734295748,0.8741721854304636,0.7764705882352941,1.0,0.5103092783505154,0.8140606420032069,0.8408997175439484,0.7133273570173011,0.6873172989997944,0.9886588388678775,0.986692021564527,0.5301581727240595,0.5161835288862832
0.7047619047619048,0.5441176470588235,1.0,0.4330651060716899,0.8305084745762712,0.7101449275362319,1.0,0.6030170702659785,0.7743095587151965,0.7862153599440502,0.6565410984439841,0.6415562047345349,0.9224311636564598,0.9351495594165284,0.5163071912474235,0.5025359617145907
0.6714285714285714,0.5108695652173914,0.9791666666666666,0.1099071207430342,0.7789473684210527,0.6491228070175439,0.9736842105263158,0.5936532507739938,0.6522300982136935,0.6404038591702221,0.4964549205280871,0.47908870735010933,0.9715894503020989,0.9555045447041023,0.05869954108585784,0.06780380503706322
0.652482269503546,0.4893617021276595,0.9787234042553192,0.0691489361702127,0.8631578947368421,0.8541666666666666,0.8723404255319149,0.7393744987971131,0.6651170095856753,0.6556396157294316,0.4892375420422074,0.4930476080411545,0.9762494126468518,0.9359193859558214,0.040865462740839714,0.05479778565337435
0.6285714285714286,0.4631578947368421,0.9777777777777776,0.0458715596330274,0.9213483146067416,1.0,0.8541666666666666,0.8589846897663175,0.6617395066595614,0.6812670125813906,0.5154030079604189,0.5261735689330005,0.9676443445815963,0.9153364514567613,0.0036571753055233422,-0.019211914392290554
0.6774193548387096,0.5185185185185185,0.9767441860465116,0.263894000736106,0.8791208791208791,0.975609756097561,0.8,0.78,0.6956101953808632,0.6842194272492607,0.5573830268158781,0.5384226052675961,0.9349208710671401,0.9347213938466185,0.23578750866366222,0.25897587125880683
0.7968749999999999,0.6710526315789473,0.9807692307692308,0.4689542483660129,0.888888888888889,0.88,0.8979591836734694,0.78,0.7162141982031373,0.723565878042651,0.5915987873473141,0.5902023516674427,0.9345135829569317,0.9233043362980982,0.39111553626174594,0.3941240935350795
0.9305555555555556,0.881578947368421,0.9852941176470588,0.7539370078740157,0.822429906542056,0.7586206896551724,0.8979591836734694,0.6212121212121211,0.8255463008530787,0.8718557438588314,0.7622836950550481,0.817644204290449,0.9817229651664177,0.9474078799265324,0.7034935953879281,0.7180297504960301
0.9135802469135804,0.8409090909090909,1.0,0.5591939546599496,0.847682119205298,0.7441860465116279,0.9846153846153848,0.413265306122449,0.7643452025849584,0.7951700999249421,0.7155299009395067,0.734990081379029,0.9955309652433296,0.9865744049944499,0.4279722176039747,0.44668799572156226
0.8402366863905326,0.7244897959183674,1.0,0.0951742627345845,0.8133333333333334,0.7011494252873564,0.9682539682539684,0.3065874195146111,0.6629401818120827,0.6874417687986234,0.5039516807209671,0.5218828569084306,0.9854207359949874,1.0133133431198413,0.07115830598198658,0.0580045124085897
0.7768595041322315,0.6527777777777778,0.9591836734693876,0.464710547184774,0.7947019867549668,0.6666666666666666,0.9836065573770492,0.2475728155339805,0.8231187895243228,0.8388953612999677,0.7322401264849804,0.7293491022670979,0.9677103177639417,0.9814096161699146,0.5539604310161161,0.5530729022549532
0.7666666666666667,0.6571428571428571,0.92,0.4399999999999999,0.8181818181818181,0.7,0.984375,0.2783505154639174,0.7650387169622404,0.7428438776827111,0.5987449153781932,0.5951192665995501,0.9746820178921021,0.9877712610349154,0.4020733531938368,0.40497268225481636
0.8064516129032258,0.7575757575757576,0.8620689655172413,0.4940978077571669,0.8591549295774648,0.7625,0.9838709677419356,0.5327102803738317,0.7959218773769401,0.808585990048731,0.6558232390810145,0.6819275147763153,0.943737029779857,0.9803772229204093,0.4867121542704558,0.4915241863955261
0.834355828220859,0.8,0.8717948717948718,0.1118421052631578,0.935897435897436,0.8795180722891566,1.0,0.7128087306145894,0.7151232693630437,0.703686798204184,0.6124574637354923,0.5877362569179758,0.9686383673667941,0.9759902717508855,0.11597046166229599,0.09215828003576217
0.8690476190476191,0.8202247191011236,0.9240506329113924,0.1964937910883857,0.858974358974359,0.7528089887640449,1.0,0.4011976047904192,0.7340504485504508,0.75728626306909,0.6450578607662826,0.6605344846264702,0.967949018943843,0.9788749845308563,0.18942373561062054,0.1932438458148668
0.9142857142857144,0.8888888888888888,0.9411764705882352,0.3181818181818182,0.8243243243243243,0.7011494252873564,1.0,0.3788819875776397,0.7640978331531334,0.8544241855924549,0.7114139781134775,0.8130362355985872,0.9705291711855671,0.9856038297887368,0.2669088194281101,0.29910151468910295
0.8875,0.797752808988764,1.0,0.4646044021415824,0.7863247863247863,0.647887323943662,1.0,0.5162538699690403,0.7934830292978031,0.8440501743022225,0.6711983827621685,0.7748950990191976,0.998754710443795,0.9809284299857277,0.4229667945143615,0.44491990522645075
0.8711656441717791,0.7717391304347826,1.0,0.3510506798516687,0.7966101694915254,0.6619718309859155,1.0,0.5317986734295748,0.8034638213585533,0.8443239636425723,0.66304161918045,0.7517262260615933,1.0207352507115712,0.9959273513488233,0.29159042778753674,0.29788905740948995
0.7605633802816901,0.6136363636363636,1.0,0.2759795570698465,0.7047619047619048,0.5441176470588235,1.0,0.4330651060716899,0.7640166607034106,0.725312115293749,0.582408872603037,0.5936928894348268,1.0056338495189814,0.9907951777148926,0.2704834680752238,0.26784858797775746
