<<<<<<< HEAD
recall,f1-score,kappa,precision,last_recall,last_f1-score,last_kappa,last_precision,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift
=======
recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift
>>>>>>> 6f1fba7 (New experiment run)
0.04,0.04,0.0,0.04,0.05,0.05,0.0042972434755266,0.05,0.05438051626873058,0.056080607041327696,0.05438051626873058,0.056080607041327696,0.015224176083251873,0.014156495901845723,0.05438051626873058,0.056080607041327696
0.04,0.04,0.0,0.04,0.04,0.04,0.0,0.04,0.063927768480978,0.060505027461120464,0.063927768480978,0.060505027461120464,0.02692912887871254,0.01839992115301896,0.063927768480978,0.060505027461120464
0.05,0.05,0.0068994355007319,0.05,0.05,0.05,0.0104166666666666,0.05,0.07525771466225409,0.07148055625955929,0.07525771466225409,0.07148055625955929,0.0349938501748497,0.028132666321589707,0.07525771466225409,0.07148055625955929
0.07,0.07,0.029430181590482,0.07,0.05,0.05,0.0080400960634855,0.05,0.09155115498097036,0.10047729577718614,0.09155115498097036,0.10047729577718614,0.05611100412654828,0.06361740035100391,0.09155115498097036,0.10047729577718614
0.08,0.08,0.0413670938835053,0.08,0.06,0.06,0.0156037281390724,0.06,0.08726512245475908,0.1055940569740824,0.08726512245475908,0.1055940569740824,0.04949367210240092,0.06700353544255135,0.08726512245475908,0.1055940569740824
0.07,0.07,0.03125,0.07,0.05,0.05,0.0104166666666666,0.05,0.06497649892232099,0.07929464236510832,0.06497649892232099,0.07929464236510832,0.024340178114560723,0.042610232395108964,0.06497649892232099,0.07929464236510832
0.07,0.07,0.0278068158059796,0.07,0.04,0.04,0.0,0.04,0.05977408815108581,0.05279771110230579,0.05977408815108581,0.05279771110230579,0.020776013498604976,0.010516663137234063,0.05977408815108581,0.05279771110230579
0.05,0.05,0.0077292667641529,0.05,0.07,0.07,0.0285177060482607,0.07,0.06572158189121609,0.05323476797180017,0.06572158189121609,0.05323476797180017,0.02890281352094767,0.011385379115710808,0.06572158189121609,0.05323476797180017
0.05,0.05,0.0097977902855951,0.05,0.11,0.11,0.0703989972843117,0.11,0.08774228660318066,0.06499788415172661,0.08774228660318066,0.06499788415172661,0.04811372459929064,0.026193235016667964,0.08774228660318066,0.06499788415172661
0.05,0.05,0.0104166666666666,0.05,0.1,0.1,0.0625,0.1,0.08263906497669729,0.06733195904869257,0.08263906497669729,0.06733195904869257,0.045000893721807475,0.02985340145685118,0.08263906497669729,0.06733195904869257
0.07,0.07,0.0275018299696747,0.07,0.09,0.09,0.0520833333333334,0.09,0.0733696946277779,0.06573725410534417,0.0733696946277779,0.06573725410534417,0.031499270313106974,0.024900885970654145,0.0733696946277779,0.06573725410534417
0.07,0.07,0.028923462462149,0.07,0.06,0.06,0.0181742218508459,0.06,0.05756102815230643,0.05255518352188651,0.05756102815230643,0.05255518352188651,0.012766728890443063,0.011081468306298426,0.05756102815230643,0.05255518352188651
0.07,0.07,0.03125,0.07,0.06,0.06,0.0170448603994561,0.06,0.05929384487650522,0.049742680054624566,0.05929384487650522,0.049742680054624566,0.019803254291814485,0.007401088958891394,0.05929384487650522,0.049742680054624566
0.06,0.06,0.0208333333333333,0.06,0.05,0.05,0.0104166666666668,0.05,0.06995997793472795,0.07894753573227077,0.06995997793472795,0.07894753573227077,0.03183674878513324,0.036321152144474324,0.06995997793472795,0.07894753573227077
0.07,0.07,0.0287206266318538,0.07,0.05,0.05,0.0104166666666666,0.05,0.09072400853636707,0.11365232088544182,0.09072400853636707,0.11365232088544182,0.0525450069950136,0.07327389949680319,0.09072400853636707,0.11365232088544182
0.1,0.1,0.0618159074325029,0.1,0.05,0.05,0.0051314273745941,0.05,0.08875226134067937,0.11867208446599302,0.08875226134067937,0.11867208446599302,0.04991350697912269,0.0785784509238896,0.08875226134067937,0.11867208446599302
0.09,0.09,0.0518858095436548,0.09,0.04,0.04,0.0,0.04,0.06333256103665034,0.06041249156795921,0.06333256103665034,0.06041249156795921,0.026528504504815944,0.01787144274711763,0.06333256103665034,0.06041249156795921
0.08,0.08,0.0416666666666666,0.08,0.04,0.04,0.0,0.04,0.07104849836871328,0.0857555233388949,0.07104849836871328,0.0857555233388949,0.03492622955887915,0.04718825778192904,0.07104849836871328,0.0857555233388949
0.09,0.09,0.0496083550913838,0.09,0.04,0.04,0.0,0.04,0.10011262686504722,0.07766730546258804,0.10011262686504722,0.07766730546258804,0.06384080802679175,0.04014338620549181,0.10011262686504722,0.07766730546258804
0.09,0.09,0.0507979555648274,0.09,0.05,0.05,0.0068994355007319,0.05,0.11182457872504331,0.09389373765198408,0.11182457872504331,0.09389373765198408,0.0754832566324598,0.05097471643536694,0.11182457872504331,0.09389373765198408
0.11,0.11,0.071659538959007,0.11,0.07,0.07,0.029430181590482,0.07,0.1301435126662259,0.125108654403687,0.1301435126662259,0.125108654403687,0.09729815522471441,0.08912397842052286,0.1301435126662259,0.125108654403687
0.08,0.08,0.0415668298781124,0.08,0.08,0.08,0.0413670938835053,0.08,0.11947858560067211,0.12082714720009799,0.11947858560067211,0.12082714720009799,0.08422138932900491,0.08171588641849746,0.11947858560067211,0.12082714720009799
0.09,0.09,0.0496083550913838,0.09,0.07,0.07,0.03125,0.07,0.09396548840454717,0.08181239763465081,0.09396548840454717,0.08181239763465081,0.05500848686630526,0.04124095568773433,0.09396548840454717,0.08181239763465081
0.1,0.1,0.0605427974947808,0.1,0.07,0.07,0.0278068158059796,0.07,0.09546563405209772,0.08217704021598904,0.09546563405209772,0.08217704021598904,0.05980844967918677,0.04177351023197348,0.09546563405209772,0.08217704021598904
0.1,0.1,0.0620114643043252,0.1,0.05,0.05,0.0077292667641529,0.05,0.11317007460053323,0.08679756269962294,0.11317007460053323,0.08679756269962294,0.076766645278088,0.04527451721425362,0.11317007460053323,0.08679756269962294
0.1,0.1,0.0620114643043252,0.1,0.05,0.05,0.0097977902855951,0.05,0.12254424955454064,0.11217504313306594,0.12254424955454064,0.11217504313306594,0.08712620749591496,0.0743857146519332,0.12254424955454064,0.11217504313306594
0.1,0.1,0.0607388854101442,0.1,0.05,0.05,0.0104166666666666,0.05,0.12628297688352227,0.11402247256633168,0.12628297688352227,0.11402247256633168,0.08958635234564896,0.07707302010070856,0.12628297688352227,0.11402247256633168
0.08,0.08,0.0399666075341752,0.08,0.07,0.07,0.0275018299696747,0.07,0.10100621888455917,0.12099934067291855,0.10100621888455917,0.12099934067291855,0.05858383182106589,0.08257859473631812,0.10100621888455917,0.12099934067291855
0.07,0.07,0.0311490780289612,0.07,0.07,0.07,0.028923462462149,0.07,0.0999575625982018,0.08482407651639885,0.0999575625982018,0.08482407651639885,0.05969475639716785,0.04282314190364259,0.0999575625982018,0.08482407651639885
0.05,0.05,0.0103135743306594,0.05,0.07,0.07,0.03125,0.07,0.08763401659955256,0.10016670430845462,0.08763401659955256,0.10016670430845462,0.04940156831584669,0.059794954384685156,0.08763401659955256,0.10016670430845462
0.07,0.07,0.029024848611401,0.07,0.06,0.06,0.0208333333333333,0.06,0.08331971218561429,0.09467443570015915,0.08331971218561429,0.09467443570015915,0.047058679322868974,0.054263397935570404,0.08331971218561429,0.09467443570015915
0.11,0.11,0.0723368772149259,0.11,0.07,0.07,0.0287206266318538,0.07,0.09977377567580499,0.12609155496260357,0.09977377567580499,0.12609155496260357,0.06677319467152129,0.08612112219202982,0.09977377567580499,0.12609155496260357
0.12,0.12,0.0825688073394496,0.12,0.1,0.1,0.0618159074325029,0.1,0.11841795673071609,0.11378059325849703,0.11841795673071609,0.11378059325849703,0.08190836680973544,0.0762418008643194,0.11841795673071609,0.11378059325849703
0.12,0.12,0.0832378372747162,0.12,0.09,0.09,0.0518858095436548,0.09,0.11578506520896932,0.1085320372643461,0.11578506520896932,0.1085320372643461,0.07968167207178795,0.06807257977479601,0.11578506520896932,0.1085320372643461
0.13,0.13,0.0910040748093199,0.13,0.08,0.08,0.0416666666666666,0.08,0.10720227109220451,0.08657566729597471,0.10720227109220451,0.08657566729597471,0.06718774764124259,0.04382438118486088,0.10720227109220451,0.08657566729597471
0.15,0.15,0.1132902148967244,0.15,0.09,0.09,0.0496083550913838,0.09,0.09167603771000805,0.08214978717327902,0.09167603771000805,0.08214978717327902,0.05593541642533985,0.03858056244262895,0.09167603771000805,0.08214978717327902
0.13,0.13,0.0931832395247028,0.13,0.09,0.09,0.0507979555648274,0.09,0.11052415679441462,0.11519214624251607,0.11052415679441462,0.11519214624251607,0.07087392702913219,0.07739511590312062,0.11052415679441462,0.11519214624251607
0.1,0.1,0.0620114643043252,0.1,0.11,0.11,0.071659538959007,0.11,0.10587587584548439,0.11896874966311681,0.10587587584548439,0.11896874966311681,0.06427011312329912,0.08109099795677718,0.10587587584548439,0.11896874966311681
0.07,0.07,0.0287206266318538,0.07,0.08,0.08,0.0415668298781124,0.08,0.08579226559221594,0.08041257259634407,0.08579226559221594,0.08041257259634407,0.04513510396924507,0.039147881496624994,0.08579226559221594,0.08041257259634407
0.08,0.08,0.0389637522197849,0.08,0.09,0.09,0.0496083550913838,0.09,0.07127287509569001,0.09740593142861673,0.07127287509569001,0.09740593142861673,0.03204164145873761,0.055472714217654616,0.07127287509569001,0.09740593142861673
0.1,0.1,0.0624023335764143,0.1,0.1,0.1,0.0605427974947808,0.1,0.1115299487562453,0.08225332814746505,0.1115299487562453,0.08225332814746505,0.07168446111271093,0.04269662570649999,0.1115299487562453,0.08225332814746505
0.12,0.12,0.0827600583698144,0.12,0.1,0.1,0.0620114643043252,0.1,0.12260708400728998,0.10942766629634597,0.12260708400728998,0.10942766629634597,0.08585002807887027,0.07086788941954253,0.12260708400728998,0.10942766629634597
0.14,0.14,0.1027647365675533,0.14,0.1,0.1,0.0620114643043252,0.1,0.1224034475455991,0.11609401605577864,0.1224034475455991,0.11609401605577864,0.08638183511842172,0.0791438210762625,0.1224034475455991,0.11609401605577864
0.14,0.14,0.1038866312389289,0.14,0.1,0.1,0.0607388854101442,0.1,0.12595715229293167,0.130897435225414,0.12595715229293167,0.130897435225414,0.08814883923525454,0.09388791946512233,0.12595715229293167,0.130897435225414
0.13,0.13,0.0929941618015011,0.13,0.08,0.08,0.0399666075341752,0.08,0.10822408771715254,0.10783131891306605,0.10822408771715254,0.10783131891306605,0.068849730194297,0.06756792012981816,0.10822408771715254,0.10783131891306605
0.12,0.12,0.0828556539864513,0.12,0.07,0.07,0.0311490780289612,0.07,0.10596876559850289,0.10970576142024242,0.10596876559850289,0.10970576142024242,0.0673251537078396,0.06850442152753028,0.10596876559850289,0.10970576142024242
0.12,0.12,0.0811318784588076,0.12,0.05,0.05,0.0103135743306594,0.05,0.12227472000890327,0.10023959896125068,0.12227472000890327,0.10023959896125068,0.0862095667382612,0.05951946317499266,0.12227472000890327,0.10023959896125068
0.14,0.14,0.1025774809558592,0.14,0.07,0.07,0.029024848611401,0.07,0.12522250671851065,0.10843276277094166,0.12522250671851065,0.10843276277094166,0.09122135761550293,0.07023618655549403,0.12522250671851065,0.10843276277094166
0.14,0.14,0.103419516263553,0.14,0.11,0.11,0.0723368772149259,0.11,0.12665147796952642,0.13736628245814542,0.12665147796952642,0.13736628245814542,0.08924087649967083,0.09904726726783451,0.12665147796952642,0.13736628245814542
0.12,0.12,0.0819945754224912,0.12,0.12,0.12,0.0825688073394496,0.12,0.13194456038070718,0.11984132725271443,0.13194456038070718,0.11984132725271443,0.09273236405558924,0.08223695497742489,0.13194456038070718,0.11984132725271443
0.1,0.1,0.059266227657573,0.1,0.12,0.12,0.0832378372747162,0.12,0.1215588938072281,0.12416133538761394,0.1215588938072281,0.12416133538761394,0.08460674672082484,0.08614339362465845,0.1215588938072281,0.12416133538761394
0.1,0.1,0.0612287472619171,0.1,0.13,0.13,0.0910040748093199,0.13,0.11379493787188279,0.11460773769216367,0.11379493787188279,0.11460773769216367,0.07694892181277047,0.07697157084911378,0.11379493787188279,0.11460773769216367
0.11,0.11,0.0725302209253856,0.11,0.15,0.15,0.1132902148967244,0.15,0.11818030895013754,0.11572264877813866,0.11818030895013754,0.11572264877813866,0.08400461323800848,0.07494680770786871,0.11818030895013754,0.11572264877813866
0.15,0.15,0.1137524762798456,0.15,0.13,0.13,0.0931832395247028,0.13,0.12690357908836822,0.11312693240460842,0.12690357908836822,0.11312693240460842,0.09015843793140456,0.0762418008643194,0.12690357908836822,0.11312693240460842
0.16,0.16,0.123813497444456,0.16,0.1,0.1,0.0620114643043252,0.1,0.12207476406342135,0.11378059325849703,0.12207476406342135,0.11378059325849703,0.08111594661676964,0.0762418008643194,0.12207476406342135,0.11378059325849703
0.14,0.14,0.1034195162635529,0.14,0.07,0.07,0.0287206266318538,0.07,0.12767760648807253,0.11472748755407353,0.12767760648807253,0.11472748755407353,0.09040546840888955,0.0743434551228592,0.12767760648807253,0.11472748755407353
0.11,0.11,0.0721434528773977,0.11,0.08,0.08,0.0389637522197849,0.08,0.12732424234311454,0.1254646719362393,0.12732424234311454,0.1254646719362393,0.0868971820335456,0.08808056073086107,0.12732424234311454,0.1254646719362393
0.09,0.09,0.0514905149051492,0.09,0.1,0.1,0.0624023335764143,0.1,0.12800765053677993,0.12471735543546181,0.12800765053677993,0.12471735543546181,0.08901844898050344,0.08797493811766402,0.12800765053677993,0.12471735543546181
0.1,0.1,0.0610328638497653,0.1,0.12,0.12,0.0827600583698144,0.12,0.13471174342315914,0.12416928002343061,0.13471174342315914,0.12416928002343061,0.09681013757334521,0.08675313637374339,0.13471174342315914,0.12416928002343061
0.15,0.15,0.1134751773049644,0.15,0.14,0.14,0.1027647365675533,0.14,0.1368901170536559,0.1229486253316747,0.1368901170536559,0.1229486253316747,0.09864568354906104,0.08561727772938117,0.1368901170536559,0.1229486253316747
0.15,0.15,0.1126422382294601,0.15,0.14,0.14,0.1038866312389289,0.14,0.13539456519913892,0.12330523276851366,0.13539456519913892,0.12330523276851366,0.09793606094297061,0.08603473231131592,0.13539456519913892,0.12330523276851366
0.13,0.13,0.0928995933687831,0.13,0.13,0.13,0.0929941618015011,0.13,0.13570106272170943,0.12381267258659165,0.13570106272170943,0.12381267258659165,0.09891258966254021,0.08633568179180864,0.13570106272170943,0.12381267258659165
0.14,0.14,0.1020152448574711,0.14,0.12,0.12,0.0828556539864513,0.12,0.13033428163959998,0.12471735543546181,0.13033428163959998,0.12471735543546181,0.09230231946769003,0.08797493811766402,0.13033428163959998,0.12471735543546181
0.15,0.15,0.1131977047470004,0.15,0.12,0.12,0.0811318784588076,0.12,0.13252158869790687,0.13568205526806895,0.13252158869790687,0.13568205526806895,0.09250740499135278,0.10032305896932188,0.13252158869790687,0.13568205526806895
0.18,0.18,0.144764288694201,0.18,0.14,0.14,0.1025774809558592,0.14,0.13870726915310858,0.13623079873424787,0.13870726915310858,0.13623079873424787,0.10059061665099121,0.09902665992813488,0.13870726915310858,0.13623079873424787
0.21,0.2099999999999999,0.1757095158597663,0.21,0.14,0.14,0.103419516263553,0.14,0.1340006599001923,0.12312987569849478,0.1340006599001923,0.12312987569849478,0.09814257051403705,0.08616291409733808,0.1340006599001923,0.12312987569849478
0.18,0.18,0.1443180632369821,0.18,0.12,0.12,0.0819945754224912,0.12,0.13791678427477955,0.13623079873424787,0.13791678427477955,0.13623079873424787,0.09968360873170587,0.09910125722540125,0.13791678427477955,0.13623079873424787
0.13,0.13,0.0923317683881065,0.13,0.1,0.1,0.059266227657573,0.1,0.1298357714981682,0.13344018808494781,0.1298357714981682,0.13344018808494781,0.09207463154948212,0.09682315668973687,0.1298357714981682,0.13344018808494781
0.12,0.12,0.0823774765380604,0.12,0.1,0.1,0.0612287472619171,0.1,0.13035476831132828,0.12381267258659165,0.13035476831132828,0.12381267258659165,0.0914989921043895,0.08633568179180864,0.13035476831132828,0.12381267258659165
0.16,0.16,0.1227154046997388,0.16,0.11,0.11,0.0725302209253856,0.11,0.12822974950985194,0.12381267258659165,0.12822974950985194,0.12381267258659165,0.0867403010769135,0.0855862957533066,0.12822974950985194,0.12381267258659165
0.18,0.18,0.1449426485922836,0.18,0.15,0.15,0.1137524762798456,0.15,0.13220128390365063,0.13623079873424787,0.13220128390365063,0.13623079873424787,0.09263953747621292,0.09910125722540125,0.13220128390365063,0.13623079873424787
0.16,0.16,0.1237220947214687,0.16,0.16,0.16,0.123813497444456,0.16,0.13189545730868155,0.12831484241342495,0.13189545730868155,0.12831484241342495,0.0971882381842085,0.09159788633128035,0.13189545730868155,0.12831484241342495
0.11,0.11,0.0719499478623566,0.11,0.14,0.14,0.1034195162635529,0.14,0.12938856234811147,0.12317372793345162,0.12938856234811147,0.12317372793345162,0.08825131278958069,0.08633568179180864,0.12938856234811147,0.12317372793345162
0.11,0.11,0.0717563621193158,0.11,0.11,0.11,0.0721434528773977,0.11,0.13369199275261023,0.12831484241342495,0.13369199275261023,0.12831484241342495,0.09362942364612806,0.09159788633128035,0.13369199275261023,0.12831484241342495
0.15,0.15,0.1124569280568028,0.15,0.09,0.09,0.0514905149051492,0.09,0.13134402902309492,0.12189327545661266,0.13134402902309492,0.12189327545661266,0.0889106580291542,0.08433576624524193,0.13134402902309492,0.12189327545661266
0.23,0.23,0.1965776293823038,0.23,0.1,0.1,0.0610328638497653,0.1,0.13258814412336378,0.13623079873424787,0.13258814412336378,0.13623079873424787,0.09187951562389009,0.09910125722540125,0.13258814412336378,0.13623079873424787
0.26,0.26,0.2280408929689129,0.26,0.15,0.15,0.1134751773049644,0.15,0.13192995566744734,0.12365467419671637,0.13192995566744734,0.12365467419671637,0.09480809392947805,0.08528534627281388,0.13192995566744734,0.12365467419671637
0.22,0.22,0.1861435726210351,0.22,0.15,0.15,0.1126422382294601,0.15,0.12990410440344183,0.13623079873424787,0.12990410440344183,0.13623079873424787,0.09454886334247911,0.09910125722540125,0.12990410440344183,0.13623079873424787
0.13,0.13,0.0910990388633514,0.13,0.13,0.13,0.0928995933687831,0.13,0.12484283105673154,0.11935243256826437,0.12484283105673154,0.11935243256826437,0.0875660169723465,0.08256442608533572,0.12484283105673154,0.11935243256826437
0.12,0.12,0.082473151913252,0.12,0.14,0.14,0.1020152448574711,0.14,0.10297180786131584,0.12006924600645526,0.10297180786131584,0.12006924600645526,0.06329946120527312,0.08161321582660784,0.10297180786131584,0.12006924600645526
0.08,0.08,0.0408673894912426,0.08,0.15,0.15,0.1131977047470004,0.15,0.07975794686511492,0.07720626485233367,0.07975794686511492,0.07720626485233367,0.04396404658191632,0.04084504912266119,0.07975794686511492,0.07720626485233367
0.07,0.07,0.03125,0.07,0.18,0.18,0.144764288694201,0.18,0.06658098253288208,0.06424129486176898,0.06658098253288208,0.06424129486176898,0.024696395223906816,0.027088033572026965,0.06658098253288208,0.06424129486176898
0.06,0.06,0.0176611976173058,0.06,0.21,0.2099999999999999,0.1757095158597663,0.21,0.06262306205938335,0.058523062484472706,0.06262306205938335,0.058523062484472706,0.022885210732122675,0.019801128438153074,0.06262306205938335,0.058523062484472706
0.06,0.06,0.0184817792628171,0.06,0.18,0.18,0.1443180632369821,0.18,0.06461427800238995,0.06229961390239244,0.06461427800238995,0.06229961390239244,0.027392721495520193,0.023246741811472474,0.06461427800238995,0.06229961390239244
0.06,0.06,0.0208333333333333,0.06,0.13,0.13,0.0923317683881065,0.13,0.07490174076987913,0.06721326358376763,0.07490174076987913,0.06721326358376763,0.03195651210302396,0.027395529359508834,0.07490174076987913,0.06721326358376763
0.06,0.06,0.0208333333333333,0.06,0.12,0.12,0.0823774765380604,0.12,0.07295689997603524,0.07625189297240334,0.07295689997603524,0.07625189297240334,0.028378464381851792,0.03850948662343268,0.07295689997603524,0.07625189297240334
0.06,0.06,0.0169420623300565,0.06,0.16,0.16,0.1227154046997388,0.16,0.0639246268572041,0.06736435051664623,0.0639246268572041,0.06736435051664623,0.020616997778103704,0.025956600099198535,0.0639246268572041,0.06736435051664623
0.07,0.07,0.0296327212020033,0.07,0.18,0.18,0.1449426485922836,0.18,0.08071664769382847,0.0721863571507911,0.08071664769382847,0.0721863571507911,0.04235711763325336,0.033545296271130044,0.08071664769382847,0.0721863571507911
0.08,0.08,0.0413670938835053,0.08,0.16,0.16,0.1237220947214687,0.16,0.08364828508421211,0.07042912374268098,0.08364828508421211,0.07042912374268098,0.04509637736644785,0.030624528461135402,0.08364828508421211,0.07042912374268098
0.09,0.09,0.0520833333333333,0.09,0.11,0.11,0.0719499478623566,0.11,0.07362421540234268,0.07675888677869547,0.07362421540234268,0.07675888677869547,0.03579570577532007,0.03848281824355355,0.07362421540234268,0.07675888677869547
0.09,0.09,0.0488136301871015,0.09,0.11,0.11,0.0717563621193158,0.11,0.06559802667309889,0.07085849078670367,0.06559802667309889,0.07085849078670367,0.030337417448468112,0.032365851704732815,0.06559802667309889,0.07085849078670367
0.1,0.1,0.0600522193211487,0.1,0.15,0.15,0.1124569280568028,0.15,0.11763533986190647,0.1224666732592914,0.11763533986190647,0.1224666732592914,0.07679466457839433,0.08685774492101232,0.11763533986190647,0.1224666732592914
0.13,0.13,0.0926157697121401,0.13,0.23,0.23,0.1965776293823038,0.23,0.12689957249679348,0.1215366680197737,0.12689957249679348,0.1215366680197737,0.08990626016744534,0.08391831166330718,0.12689957249679348,0.1215366680197737
0.16,0.16,0.1233562930494677,0.16,0.26,0.26,0.2280408929689129,0.26,0.13168686234764235,0.13623079873424787,0.13168686234764235,0.13623079873424787,0.09589555458273577,0.09902665992813488,0.13168686234764235,0.13623079873424787
0.16,0.16,0.1237220947214688,0.16,0.22,0.22,0.1861435726210351,0.22,0.12972848769708614,0.12381267258659165,0.12972848769708614,0.12381267258659165,0.09595653559439075,0.08633568179180864,0.12972848769708614,0.12381267258659165
0.14,0.14,0.1027647365675535,0.14,0.13,0.13,0.0910990388633514,0.13,0.13000316579176674,0.12102206193729159,0.13000316579176674,0.12102206193729159,0.09489310348152079,0.08405758125614426,0.13000316579176674,0.12102206193729159
0.17,0.17,0.1342442891415458,0.17,0.12,0.12,0.082473151913252,0.12,0.1296416756096738,0.12491659652420817,0.1296416756096738,0.12491659652420817,0.09523531697981955,0.08685875898694044,0.1296416756096738,0.12491659652420817
0.17,0.17,0.1344248618208364,0.17,0.08,0.08,0.0408673894912426,0.08,0.13309985927583004,0.12416928002343061,0.13309985927583004,0.12416928002343061,0.09472650604903352,0.08675313637374339,0.13309985927583004,0.12416928002343061
0.21,0.2099999999999999,0.1760534000834376,0.21,0.07,0.07,0.03125,0.07,0.13758443004596332,0.10984316351262527,0.13758443004596332,0.10984316351262527,0.1004373967215266,0.07252262153084305,0.13758443004596332,0.10984316351262527
0.19,0.19,0.1551939924906132,0.19,0.06,0.06,0.0176611976173058,0.06,0.13590282750069965,0.10106495107923016,0.13590282750069965,0.10106495107923016,0.09889150208460282,0.062396754223968974,0.13590282750069965,0.10106495107923016
0.17,0.17,0.1342442891415458,0.17,0.06,0.06,0.0184817792628171,0.06,0.13311822024469908,0.1007083436423912,0.13311822024469908,0.1007083436423912,0.09691107262309076,0.06197929964203423,0.13311822024469908,0.1007083436423912
0.12,0.12,0.0821860659157279,0.12,0.06,0.06,0.0208333333333333,0.06,0.1319010957010868,0.13623079873424787,0.1319010957010868,0.13623079873424787,0.09078009116508245,0.09910125722540125,0.1319010957010868,0.13623079873424787
0.09,0.09,0.0497076023391813,0.09,0.06,0.06,0.0208333333333333,0.06,0.12542128770071395,0.12102206193729159,0.12542128770071395,0.12102206193729159,0.08680073434223481,0.08391831166330718,0.12542128770071395,0.12102206193729159
0.1,0.1,0.0611308157730022,0.1,0.06,0.06,0.0169420623300565,0.06,0.13068970604309108,0.12381267258659165,0.13068970604309108,0.12381267258659165,0.09330683056907024,0.08633568179180864,0.13068970604309108,0.12381267258659165
0.14,0.14,0.1033260348243145,0.14,0.07,0.07,0.0296327212020033,0.07,0.1284193995703122,0.12463593679090743,0.1284193995703122,0.12463593679090743,0.09415209539769075,0.08741173098035925,0.1284193995703122,0.12463593679090743
0.16,0.16,0.1228070175438597,0.16,0.08,0.08,0.0413670938835053,0.08,0.13284467715617634,0.12381267258659165,0.13284467715617634,0.12381267258659165,0.09464021144746448,0.08633568179180864,0.13284467715617634,0.12381267258659165
0.16,0.16,0.1231732776617955,0.16,0.09,0.09,0.0520833333333333,0.09,0.13037689688760132,0.1345441120225643,0.13037689688760132,0.1345441120225643,0.09283091105812327,0.09720696429203159,0.13037689688760132,0.1345441120225643
0.16,0.16,0.1239048811013769,0.16,0.09,0.09,0.0488136301871015,0.09,0.130659327261094,0.13344018808494781,0.130659327261094,0.13344018808494781,0.09493247555767648,0.09668388709689979,0.130659327261094,0.13344018808494781
0.16,0.16,0.1237220947214687,0.16,0.1,0.1,0.0600522193211487,0.1,0.12926284196793547,0.12427765187106811,0.12926284196793547,0.12427765187106811,0.0937426865524333,0.08590233268431141,0.12926284196793547,0.12427765187106811
0.2,0.2,0.1661455076089222,0.2,0.13,0.13,0.0926157697121401,0.13,0.1216868516180378,0.1220010291993019,0.1216868516180378,0.1220010291993019,0.08932371517960713,0.08592489185713652,0.1216868516180378,0.1220010291993019
0.2,0.2,0.1661455076089223,0.2,0.16,0.16,0.1233562930494677,0.16,0.13043841220513094,0.12454511425746183,0.13043841220513094,0.12454511425746183,0.09722975050924729,0.0854703499207212,0.13043841220513094,0.12454511425746183
0.17,0.17,0.1346053591909082,0.17,0.16,0.16,0.1237220947214688,0.16,0.13385816656277227,0.12312987569849478,0.13385816656277227,0.12312987569849478,0.09953288881684631,0.08616291409733808,0.13385816656277227,0.12312987569849478
0.16,0.16,0.123813497444456,0.16,0.14,0.14,0.1027647365675535,0.14,0.1299407540770153,0.12568521886832046,0.1299407540770153,0.12568521886832046,0.09371231990531023,0.08728178487504931,0.1299407540770153,0.12568521886832046
0.11,0.11,0.0724335591453883,0.11,0.17,0.17,0.1342442891415458,0.17,0.1303686521524853,0.12491659652420817,0.1303686521524853,0.12491659652420817,0.09597081364025024,0.08685875898694044,0.1303686521524853,0.12491659652420817
0.14,0.14,0.1027647365675535,0.14,0.17,0.17,0.1344248618208364,0.17,0.1336284614714189,0.12381267258659165,0.1336284614714189,0.12381267258659165,0.0954682502827395,0.08633568179180864,0.1336284614714189,0.12381267258659165
0.2,0.2,0.1654496140204464,0.2,0.21,0.2099999999999999,0.1760534000834376,0.21,0.13036600372870435,0.1007083436423912,0.13036600372870435,0.1007083436423912,0.09477793352557758,0.061229913603532186,0.13036600372870435,0.1007083436423912
0.21,0.2099999999999999,0.1757095158597663,0.21,0.19,0.19,0.1551939924906132,0.19,0.12816991224023538,0.10002554675429434,0.12816991224023538,0.10002554675429434,0.09444728064283357,0.061251323255261475,0.12816991224023538,0.10002554675429434
0.17,0.17,0.1348759641442568,0.17,0.17,0.17,0.1342442891415458,0.17,0.13166818388294205,0.10960020905215427,0.13166818388294205,0.10960020905215427,0.09568512700256668,0.07204341767749158,0.13166818388294205,0.10960020905215427
0.12,0.12,0.0806519013790221,0.12,0.12,0.12,0.0821860659157279,0.12,0.12722752319332953,0.10194587240782356,0.12722752319332953,0.10194587240782356,0.09079508132033953,0.06269035950780864,0.12722752319332953,0.10194587240782356
0.1,0.1,0.0614245489623527,0.1,0.09,0.09,0.0497076023391813,0.09,0.1319476819121793,0.11257772632386867,0.1319476819121793,0.11257772632386867,0.09494769634141903,0.07541146812724525,0.1319476819121793,0.11257772632386867
